fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-16,L1,HQ→TH,20301.0,Hualqui,,2026-02-16 06:13:00,780.0,28,0,28.0,780.0,28.0,0.0,0.0,0.0,28.0
2026-02-16,L1,HQ→TH,20301.0,Concepcion,2026-02-16 06:52:30,2026-02-16 06:15:00,780.0,103,44,103.0,780.0,103.0,0.0,0.0,28.0,87.0
2026-02-16,L1,HQ→TH,20301.0,La Leonera,,2026-02-16 06:25:00,780.0,19,0,19.0,693.0,19.0,0.0,0.0,87.0,106.0
2026-02-16,L1,HQ→TH,20301.0,Manquimavida,2026-02-16 19:34:00,2026-02-16 06:28:00,780.0,14,1,14.0,675.0,14.0,0.0,0.0,106.0,119.0
2026-02-16,L1,HQ→TH,20301.0,Pedro Medina,,2026-02-16 06:32:00,780.0,14,0,14.0,661.0,14.0,0.0,0.0,119.0,133.0
2026-02-16,L1,HQ→TH,20301.0,Chiguayante,2026-02-16 06:39:00,2026-02-16 06:35:00,780.0,14,1,14.0,648.0,14.0,0.0,0.0,133.0,146.0
2026-02-16,L1,HQ→TH,20301.0,Lzo. Arenas,2026-02-16 07:06:00,2026-02-16 07:02:00,780.0,3,9,3.0,643.0,3.0,0.0,0.0,146.0,140.0
2026-02-16,L1,HQ→TH,20301.0,UTF Santa Maria,2026-02-16 07:11:00,2026-02-16 07:05:00,780.0,5,10,5.0,650.0,5.0,0.0,0.0,140.0,135.0
2026-02-16,L1,HQ→TH,20301.0,Los Condores,2026-02-16 07:14:00,2026-02-16 07:09:00,780.0,1,10,1.0,655.0,1.0,0.0,0.0,135.0,126.0
2026-02-16,L1,HQ→TH,20301.0,Higueras,2026-02-16 07:18:00,,780.0,0,60,0.0,714.0,0.0,0.0,0.0,126.0,66.0
2026-02-16,L1,HQ→TH,20301.0,El Arenal,2026-02-16 07:21:00,,780.0,0,20,0.0,734.0,0.0,0.0,0.0,66.0,46.0
2026-02-16,L1,HQ→TH,20301.0,Mercado,2026-02-16 07:29:00,,780.0,0,46,0.0,780.0,0.0,0.0,0.0,46.0,0.0
2026-02-16,L1,HQ→TH,20305.0,Hualqui,,2026-02-16 07:25:00,780.0,42,0,42.0,780.0,42.0,0.0,0.0,0.0,42.0
2026-02-16,L1,HQ→TH,20305.0,Concepcion,2026-02-16 08:03:00,2026-02-16 07:31:00,780.0,45,68,45.0,780.0,45.0,0.0,0.0,42.0,19.0
2026-02-16,L1,HQ→TH,20305.0,La Leonera,2026-02-16 07:44:00,2026-02-16 07:38:00,780.0,29,2,29.0,763.0,29.0,0.0,0.0,19.0,46.0
2026-02-16,L1,HQ→TH,20305.0,Manquimavida,,2026-02-16 07:39:00,780.0,24,0,24.0,734.0,24.0,0.0,0.0,46.0,70.0
2026-02-16,L1,HQ→TH,20305.0,Pedro Medina,,2026-02-16 07:43:00,780.0,16,0,16.0,710.0,16.0,0.0,0.0,70.0,86.0
2026-02-16,L1,HQ→TH,20305.0,Chiguayante,2026-02-16 07:52:30,2026-02-16 07:47:00,780.0,18,4,18.0,698.0,18.0,0.0,0.0,86.0,100.0
