viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,178096,Los Condores,Concepcion,20865,L1,V1,2025-08-15 08:10:43,2025-08-15 08:26:25,TH→HQ,2025-08-15,,20865,20865
1,179355,Los Condores,Manquimavida,20855,L1,V1,2025-08-15 20:46:24,2025-08-15 21:27:01,TH→HQ,2025-08-15,,20855,20855
2,185320,La Leonera,El Arenal,20856,L1,V1,2025-08-15 15:38:50,2025-08-15 16:39:44,HQ→TH,2025-08-15,,20856,20856
3,188474,Manquimavida,Concepcion,20844,L1,V1,2025-08-15 12:22:22,2025-08-15 12:51:47,HQ→TH,2025-08-15,,20844,20844
4,210496,Manquimavida,Lzo. Arenas,20856,L1,V1,2025-08-15 15:51:26,2025-08-15 16:25:01,HQ→TH,2025-08-15,,20856,20856
5,249351,El Arenal,Hualqui,20843,L1,V1,2025-08-15 11:48:56,2025-08-15 12:55:54,TH→HQ,2025-08-15,,20843,20843
6,283415,El Arenal,La Leonera,20855,L1,V1,2025-08-15 20:41:28,2025-08-15 21:29:48,TH→HQ,2025-08-15,,20855,20855
7,325559,Los Condores,Chiguayante,20855,L1,V1,2025-08-15 20:46:24,2025-08-15 21:21:14,TH→HQ,2025-08-15,,20855,20855
8,333983,El Arenal,Manquimavida,20855,L1,V1,2025-08-15 20:42:48,2025-08-15 21:26:53,TH→HQ,2025-08-15,,20855,20855
9,380436,Los Condores,Chiguayante,20855,L1,V1,2025-08-15 20:52:27,2025-08-15 21:21:41,TH→HQ,2025-08-15,,20855,20855
10,390415,El Arenal,Manquimavida,20841,L1,V1,2025-08-15 06:53:24,2025-08-15 07:47:44,TH→HQ,2025-08-15,,20841,20841
11,408964,Concepcion,La Leonera,20855,L1,V1,2025-08-15 20:54:47,2025-08-15 21:29:36,TH→HQ,2025-08-15,,20855,
