fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-15,L1,HQ→TH,20844.0,Concepcion,2026-02-15 13:01:00,2026-02-15 11:57:30,780.0,16,11,16.0,780.0,16.0,0.0,0.0,0.0,5.0
2026-02-15,L1,HQ→TH,20844.0,La Leonera,,2026-02-15 12:11:30,780.0,2,0,2.0,775.0,2.0,0.0,0.0,5.0,7.0
2026-02-15,L1,HQ→TH,20844.0,Hualqui,,2026-02-15 12:16:00,780.0,9,0,9.0,773.0,9.0,0.0,0.0,7.0,16.0
2026-02-15,L1,HQ→TH,20844.0,Manquimavida,,2026-02-15 12:21:00,780.0,13,0,13.0,764.0,13.0,0.0,0.0,16.0,29.0
2026-02-15,L1,HQ→TH,20844.0,Chiguayante,,2026-02-15 12:24:00,780.0,4,0,4.0,751.0,4.0,0.0,0.0,29.0,33.0
2026-02-15,L1,HQ→TH,20844.0,Pedro Medina,2026-02-15 12:46:00,,780.0,0,1,0.0,748.0,0.0,0.0,0.0,33.0,32.0
2026-02-15,L1,HQ→TH,20844.0,Los Condores,2026-02-15 13:15:30,2026-02-15 12:52:00,780.0,1,6,1.0,754.0,1.0,0.0,0.0,32.0,27.0
2026-02-15,L1,HQ→TH,20844.0,Lzo. Arenas,2026-02-15 13:07:30,,780.0,0,2,0.0,755.0,0.0,0.0,0.0,27.0,25.0
2026-02-15,L1,HQ→TH,20844.0,Higueras,2026-02-15 13:18:00,2026-02-15 13:08:00,780.0,1,2,1.0,757.0,1.0,0.0,0.0,25.0,24.0
2026-02-15,L1,HQ→TH,20844.0,UTF Santa Maria,2026-02-15 13:11:00,,780.0,0,6,0.0,762.0,0.0,0.0,0.0,24.0,18.0
2026-02-15,L1,HQ→TH,20844.0,El Arenal,2026-02-15 13:22:30,,780.0,0,2,0.0,764.0,0.0,0.0,0.0,18.0,16.0
2026-02-15,L1,HQ→TH,20844.0,Mercado,2026-02-15 13:26:00,,780.0,0,16,0.0,780.0,0.0,0.0,0.0,16.0,0.0
2026-02-15,L1,HQ→TH,20846.0,Hualqui,,2026-02-15 16:56:30,780.0,6,0,6.0,780.0,6.0,0.0,0.0,0.0,6.0
2026-02-15,L1,HQ→TH,20846.0,Manquimavida,,2026-02-15 17:07:00,780.0,10,0,10.0,774.0,10.0,0.0,0.0,6.0,16.0
2026-02-15,L1,HQ→TH,20846.0,La Leonera,,2026-02-15 17:08:00,780.0,7,0,7.0,764.0,7.0,0.0,0.0,16.0,23.0
2026-02-15,L1,HQ→TH,20846.0,Concepcion,2026-02-15 17:40:30,2026-02-15 17:11:00,780.0,33,20,33.0,777.0,33.0,0.0,0.0,23.0,36.0
2026-02-15,L1,HQ→TH,20846.0,Chiguayante,,2026-02-15 17:12:30,780.0,12,0,12.0,744.0,12.0,0.0,0.0,36.0,48.0
2026-02-15,L1,HQ→TH,20846.0,Pedro Medina,,2026-02-15 17:14:00,780.0,3,0,3.0,732.0,3.0,0.0,0.0,48.0,51.0
2026-02-15,L1,HQ→TH,20846.0,Lzo. Arenas,2026-02-15 17:47:00,2026-02-15 17:20:00,780.0,3,1,3.0,730.0,3.0,0.0,0.0,51.0,53.0
2026-02-15,L1,HQ→TH,20846.0,UTF Santa Maria,2026-02-15 17:51:00,,780.0,0,8,0.0,735.0,0.0,0.0,0.0,53.0,45.0
2026-02-15,L1,HQ→TH,20846.0,Los Condores,2026-02-15 17:55:00,,780.0,0,12,0.0,747.0,0.0,0.0,0.0,45.0,33.0
2026-02-15,L1,HQ→TH,20846.0,Higueras,2026-02-15 17:58:00,,780.0,0,8,0.0,755.0,0.0,0.0,0.0,33.0,25.0
2026-02-15,L1,HQ→TH,20846.0,El Arenal,2026-02-15 18:02:00,,780.0,0,10,0.0,765.0,0.0,0.0,0.0,25.0,15.0
2026-02-15,L1,HQ→TH,20846.0,Mercado,2026-02-15 18:06:00,,780.0,0,15,0.0,780.0,0.0,0.0,0.0,15.0,0.0
2026-02-15,L1,HQ→TH,20848.0,La Leonera,,2026-02-15 20:13:00,780.0,1,0,1.0,780.0,1.0,0.0,0.0,0.0,1.0
2026-02-15,L1,HQ→TH,20848.0,Hualqui,,2026-02-15 20:16:00,780.0,12,0,12.0,779.0,12.0,0.0,0.0,1.0,13.0
2026-02-15,L1,HQ→TH,20848.0,Concepcion,2026-02-15 21:15:00,2026-02-15 20:30:00,780.0,43,7,43.0,774.0,43.0,0.0,0.0,13.0,49.0
2026-02-15,L1,HQ→TH,20848.0,Pedro Medina,,2026-02-15 20:39:00,780.0,5,0,5.0,731.0,5.0,0.0,0.0,49.0,54.0
2026-02-15,L1,HQ→TH,20848.0,Manquimavida,2026-02-15 20:50:30,2026-02-15 20:41:00,780.0,3,2,3.0,728.0,3.0,0.0,0.0,54.0,55.0
2026-02-15,L1,HQ→TH,20848.0,Chiguayante,,2026-02-15 20:42:00,780.0,5,0,5.0,725.0,5.0,0.0,0.0,55.0,60.0
2026-02-15,L1,HQ→TH,20848.0,Lzo. Arenas,2026-02-15 21:14:00,,780.0,0,8,0.0,728.0,0.0,0.0,0.0,60.0,52.0
2026-02-15,L1,HQ→TH,20848.0,UTF Santa Maria,2026-02-15 21:18:00,,780.0,0,9,0.0,737.0,0.0,0.0,0.0,52.0,43.0
2026-02-15,L1,HQ→TH,20848.0,Los Condores,2026-02-15 21:23:00,,780.0,0,20,0.0,757.0,0.0,0.0,0.0,43.0,23.0
2026-02-15,L1,HQ→TH,20848.0,Higueras,2026-02-15 21:27:00,,780.0,0,10,0.0,767.0,0.0,0.0,0.0,23.0,13.0
2026-02-15,L1,HQ→TH,20848.0,El Arenal,2026-02-15 21:31:00,,780.0,0,6,0.0,773.0,0.0,0.0,0.0,13.0,7.0
2026-02-15,L1,HQ→TH,20848.0,Mercado,2026-02-15 21:34:00,,780.0,0,7,0.0,780.0,0.0,0.0,0.0,7.0,0.0
2026-02-15,L1,HQ→TH,20850.0,Hualqui,,2026-02-15 09:22:30,780.0,12,0,12.0,780.0,12.0,0.0,0.0,0.0,12.0
2026-02-15,L1,HQ→TH,20850.0,La Leonera,,2026-02-15 09:29:30,780.0,6,0,6.0,768.0,6.0,0.0,0.0,12.0,18.0
2026-02-15,L1,HQ→TH,20850.0,Pedro Medina,,2026-02-15 09:37:30,780.0,6,0,6.0,762.0,6.0,0.0,0.0,18.0,24.0
2026-02-15,L1,HQ→TH,20850.0,Manquimavida,,2026-02-15 09:38:30,780.0,2,0,2.0,756.0,2.0,0.0,0.0,24.0,26.0
2026-02-15,L1,HQ→TH,20850.0,Chiguayante,2026-02-15 09:52:00,2026-02-15 09:39:30,780.0,4,1,4.0,755.0,4.0,0.0,0.0,26.0,29.0
2026-02-15,L1,HQ→TH,20850.0,Concepcion,2026-02-15 10:04:00,2026-02-15 09:50:00,780.0,3,14,3.0,765.0,3.0,0.0,0.0,29.0,18.0
2026-02-15,L1,HQ→TH,20850.0,Los Condores,2026-02-15 10:16:00,2026-02-15 10:08:00,780.0,1,1,1.0,763.0,1.0,0.0,0.0,18.0,18.0
2026-02-15,L1,HQ→TH,20850.0,Lzo. Arenas,2026-02-15 10:09:30,,780.0,0,2,0.0,764.0,0.0,0.0,0.0,18.0,16.0
2026-02-15,L1,HQ→TH,20850.0,UTF Santa Maria,2026-02-15 10:12:00,,780.0,0,1,0.0,765.0,0.0,0.0,0.0,16.0,15.0
2026-02-15,L1,HQ→TH,20850.0,Higueras,2026-02-15 10:19:00,,780.0,0,4,0.0,769.0,0.0,0.0,0.0,15.0,11.0
2026-02-15,L1,HQ→TH,20850.0,El Arenal,2026-02-15 10:23:00,,780.0,0,1,0.0,770.0,0.0,0.0,0.0,11.0,10.0
2026-02-15,L1,HQ→TH,20850.0,Mercado,2026-02-15 10:26:30,,780.0,0,10,0.0,780.0,0.0,0.0,0.0,10.0,0.0
2026-02-15,L1,HQ→TH,20880.0,Hualqui,,2026-02-15 20:58:00,780.0,9,0,9.0,780.0,9.0,0.0,0.0,0.0,9.0
2026-02-15,L1,HQ→TH,20880.0,La Leonera,2026-02-15 21:27:00,2026-02-15 21:03:00,780.0,2,1,2.0,772.0,2.0,0.0,0.0,9.0,10.0
