fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-01-09,L1,HQ→TH,20301.0,Hualqui,,2026-01-09 06:14:00,780.0,23,0,23.0,780.0,23.0,0.0,0.0,0.0,23.0
2026-01-09,L1,HQ→TH,20301.0,Concepcion,2026-01-09 06:50:00,2026-01-09 06:17:00,780.0,97,34,97.0,780.0,97.0,0.0,0.0,23.0,86.0
2026-01-09,L1,HQ→TH,20301.0,La Leonera,,2026-01-09 06:26:30,780.0,14,0,14.0,694.0,14.0,0.0,0.0,86.0,100.0
2026-01-09,L1,HQ→TH,20301.0,Manquimavida,,2026-01-09 06:31:00,780.0,17,0,17.0,680.0,17.0,0.0,0.0,100.0,117.0
2026-01-09,L1,HQ→TH,20301.0,Pedro Medina,2026-01-09 06:37:00,2026-01-09 06:31:30,780.0,8,1,8.0,664.0,8.0,0.0,0.0,117.0,124.0
2026-01-09,L1,HQ→TH,20301.0,Chiguayante,,2026-01-09 06:32:00,780.0,8,0,8.0,656.0,8.0,0.0,0.0,124.0,132.0
2026-01-09,L1,HQ→TH,20301.0,Lzo. Arenas,2026-01-09 07:08:00,2026-01-09 07:02:30,780.0,2,13,2.0,661.0,2.0,0.0,0.0,132.0,121.0
2026-01-09,L1,HQ→TH,20301.0,UTF Santa Maria,2026-01-09 07:12:00,2026-01-09 07:04:00,780.0,7,15,7.0,674.0,7.0,0.0,0.0,121.0,113.0
2026-01-09,L1,HQ→TH,20301.0,Los Condores,2026-01-09 07:15:00,2026-01-09 07:12:30,780.0,2,5,2.0,672.0,2.0,0.0,0.0,113.0,110.0
2026-01-09,L1,HQ→TH,20301.0,Higueras,2026-01-09 07:19:00,2026-01-09 07:15:00,780.0,1,64,1.0,734.0,1.0,0.0,0.0,110.0,47.0
2026-01-09,L1,HQ→TH,20301.0,El Arenal,2026-01-09 07:22:00,,780.0,0,17,0.0,750.0,0.0,0.0,0.0,47.0,30.0
2026-01-09,L1,HQ→TH,20301.0,Mercado,2026-01-09 07:25:00,,780.0,0,30,0.0,780.0,0.0,0.0,0.0,30.0,0.0
2026-01-09,L1,HQ→TH,20305.0,Hualqui,,2026-01-09 07:25:00,780.0,45,0,45.0,780.0,45.0,0.0,0.0,0.0,45.0
2026-01-09,L1,HQ→TH,20305.0,Concepcion,2026-01-09 08:08:00,2026-01-09 07:29:00,780.0,55,70,55.0,780.0,55.0,0.0,0.0,45.0,30.0
2026-01-09,L1,HQ→TH,20305.0,La Leonera,2026-01-09 07:48:00,2026-01-09 07:37:00,780.0,29,5,29.0,755.0,29.0,0.0,0.0,30.0,54.0
2026-01-09,L1,HQ→TH,20305.0,Manquimavida,,2026-01-09 07:41:00,780.0,36,0,36.0,726.0,36.0,0.0,0.0,54.0,90.0
2026-01-09,L1,HQ→TH,20305.0,Pedro Medina,2026-01-09 07:53:00,2026-01-09 07:43:00,780.0,13,1,13.0,691.0,13.0,0.0,0.0,90.0,102.0
2026-01-09,L1,HQ→TH,20305.0,Chiguayante,2026-01-09 07:56:30,2026-01-09 07:45:00,780.0,27,2,27.0,680.0,27.0,0.0,0.0,102.0,127.0
2026-01-09,L1,HQ→TH,20305.0,Lzo. Arenas,2026-01-09 08:15:00,2026-01-09 08:03:30,780.0,6,30,6.0,683.0,6.0,0.0,0.0,127.0,103.0
2026-01-09,L1,HQ→TH,20305.0,UTF Santa Maria,2026-01-09 08:19:00,2026-01-09 08:09:00,780.0,3,16,3.0,693.0,3.0,0.0,0.0,103.0,90.0
2026-01-09,L1,HQ→TH,20305.0,Los Condores,2026-01-09 08:24:00,,780.0,0,22,0.0,712.0,0.0,0.0,0.0,90.0,68.0
2026-01-09,L1,HQ→TH,20305.0,Higueras,2026-01-09 08:27:00,,780.0,0,15,0.0,727.0,0.0,0.0,0.0,68.0,53.0
2026-01-09,L1,HQ→TH,20305.0,El Arenal,2026-01-09 08:31:00,,780.0,0,22,0.0,749.0,0.0,0.0,0.0,53.0,31.0
2026-01-09,L1,HQ→TH,20305.0,Mercado,2026-01-09 08:35:00,,780.0,0,31,0.0,780.0,0.0,0.0,0.0,31.0,0.0
2026-01-09,L1,HQ→TH,20309.0,Hualqui,,2026-01-09 08:25:30,780.0,28,0,28.0,780.0,28.0,0.0,0.0,0.0,28.0
2026-01-09,L1,HQ→TH,20309.0,Concepcion,2026-01-09 09:00:00,2026-01-09 08:32:00,780.0,15,49,15.0,780.0,15.0,0.0,0.0,28.0,0.0
2026-01-09,L1,HQ→TH,20309.0,La Leonera,,2026-01-09 08:37:00,780.0,13,0,13.0,780.0,13.0,0.0,0.0,0.0,13.0
2026-01-09,L1,HQ→TH,20309.0,Manquimavida,,2026-01-09 08:40:00,780.0,10,0,10.0,767.0,10.0,0.0,0.0,13.0,23.0
2026-01-09,L1,HQ→TH,20309.0,Pedro Medina,,2026-01-09 08:40:00,780.0,7,0,7.0,757.0,7.0,0.0,0.0,23.0,30.0
2026-01-09,L1,HQ→TH,20309.0,Chiguayante,2026-01-09 08:49:00,2026-01-09 08:44:00,780.0,15,3,15.0,753.0,15.0,0.0,0.0,30.0,42.0
2026-01-09,L1,HQ→TH,20309.0,UTF Santa Maria,2026-01-09 09:12:00,2026-01-09 09:08:00,780.0,1,7,1.0,745.0,1.0,0.0,0.0,42.0,36.0
2026-01-09,L1,HQ→TH,20309.0,Los Condores,2026-01-09 09:16:00,2026-01-09 09:08:00,780.0,3,8,3.0,752.0,3.0,0.0,0.0,36.0,31.0
2026-01-09,L1,HQ→TH,20309.0,Lzo. Arenas,2026-01-09 09:09:30,,780.0,0,4,0.0,753.0,0.0,0.0,0.0,31.0,27.0
2026-01-09,L1,HQ→TH,20309.0,Higueras,2026-01-09 09:19:00,,780.0,0,2,0.0,755.0,0.0,0.0,0.0,27.0,25.0
2026-01-09,L1,HQ→TH,20309.0,El Arenal,2026-01-09 09:22:30,,780.0,0,2,0.0,757.0,0.0,0.0,0.0,25.0,23.0
2026-01-09,L1,HQ→TH,20309.0,Mercado,2026-01-09 09:26:00,,780.0,0,17,0.0,774.0,0.0,0.0,0.0,23.0,6.0
2026-01-09,L1,HQ→TH,20311.0,Hualqui,,2026-01-09 09:10:30,780.0,36,0,36.0,780.0,36.0,0.0,0.0,0.0,36.0
2026-01-09,L1,HQ→TH,20311.0,La Leonera,,2026-01-09 09:23:00,780.0,11,0,11.0,744.0,11.0,0.0,0.0,36.0,47.0
2026-01-09,L1,HQ→TH,20311.0,Manquimavida,,2026-01-09 09:24:30,780.0,8,0,8.0,733.0,8.0,0.0,0.0,47.0,55.0
2026-01-09,L1,HQ→TH,20311.0,Pedro Medina,2026-01-09 09:31:00,2026-01-09 09:26:00,780.0,3,1,3.0,726.0,3.0,0.0,0.0,55.0,57.0
2026-01-09,L1,HQ→TH,20311.0,Chiguayante,2026-01-09 09:34:00,2026-01-09 09:27:00,780.0,3,3,3.0,726.0,3.0,0.0,0.0,57.0,57.0
2026-01-09,L1,HQ→TH,20311.0,Concepcion,2026-01-09 09:45:00,2026-01-09 09:31:00,780.0,15,45,15.0,768.0,15.0,0.0,0.0,57.0,27.0
2026-01-09,L1,HQ→TH,20311.0,Lzo. Arenas,2026-01-09 09:52:00,2026-01-09 09:48:00,780.0,2,1,2.0,754.0,2.0,0.0,0.0,27.0,28.0
2026-01-09,L1,HQ→TH,20311.0,UTF Santa Maria,2026-01-09 09:56:00,,780.0,0,3,0.0,755.0,0.0,0.0,0.0,28.0,25.0
2026-01-09,L1,HQ→TH,20311.0,Los Condores,2026-01-09 10:00:30,,780.0,0,2,0.0,757.0,0.0,0.0,0.0,25.0,23.0
2026-01-09,L1,HQ→TH,20311.0,Higueras,2026-01-09 10:04:00,2026-01-09 10:05:00,780.0,4,6,4.0,763.0,4.0,0.0,0.0,23.0,21.0
2026-01-09,L1,HQ→TH,20311.0,Mercado,2026-01-09 10:16:00,,780.0,0,20,0.0,779.0,0.0,0.0,0.0,21.0,1.0
2026-01-09,L1,HQ→TH,20311.0,El Arenal,2026-01-09 10:53:00,,780.0,0,1,0.0,780.0,0.0,0.0,0.0,1.0,0.0
2026-01-09,L1,HQ→TH,20313.0,Hualqui,,2026-01-09 09:53:00,780.0,23,0,23.0,780.0,23.0,0.0,0.0,0.0,23.0
2026-01-09,L1,HQ→TH,20313.0,La Leonera,,2026-01-09 10:03:30,780.0,6,0,6.0,757.0,6.0,0.0,0.0,23.0,29.0
2026-01-09,L1,HQ→TH,20313.0,Concepcion,2026-01-09 10:33:00,2026-01-09 10:08:00,780.0,37,48,37.0,780.0,37.0,0.0,0.0,29.0,18.0
2026-01-09,L1,HQ→TH,20313.0,Manquimavida,,2026-01-09 10:08:00,780.0,11,0,11.0,762.0,11.0,0.0,0.0,18.0,29.0
2026-01-09,L1,HQ→TH,20313.0,Pedro Medina,,2026-01-09 10:08:30,780.0,4,0,4.0,751.0,4.0,0.0,0.0,29.0,33.0
2026-01-09,L1,HQ→TH,20313.0,Chiguayante,2026-01-09 10:23:00,2026-01-09 10:15:00,780.0,7,3,7.0,750.0,7.0,0.0,0.0,33.0,37.0
2026-01-09,L1,HQ→TH,20313.0,Lzo. Arenas,2026-01-09 10:38:00,,780.0,0,4,0.0,747.0,0.0,0.0,0.0,37.0,33.0
2026-01-09,L1,HQ→TH,20313.0,UTF Santa Maria,2026-01-09 10:41:00,,780.0,0,9,0.0,756.0,0.0,0.0,0.0,33.0,24.0
2026-01-09,L1,HQ→TH,20313.0,Los Condores,2026-01-09 10:46:00,,780.0,0,5,0.0,761.0,0.0,0.0,0.0,24.0,19.0
2026-01-09,L1,HQ→TH,20313.0,Higueras,2026-01-09 10:49:00,,780.0,0,4,0.0,765.0,0.0,0.0,0.0,19.0,15.0
2026-01-09,L1,HQ→TH,20313.0,El Arenal,2026-01-09 10:52:30,,780.0,0,4,0.0,769.0,0.0,0.0,0.0,15.0,11.0
2026-01-09,L1,HQ→TH,20313.0,Mercado,2026-01-09 10:56:00,,780.0,0,11,0.0,780.0,0.0,0.0,0.0,11.0,0.0
2026-01-09,L1,HQ→TH,20315.0,La Leonera,,2026-01-09 11:15:00,780.0,7,0,7.0,780.0,7.0,0.0,0.0,0.0,7.0
2026-01-09,L1,HQ→TH,20315.0,Concepcion,2026-01-09 12:15:00,2026-01-09 11:34:00,780.0,41,14,41.0,780.0,41.0,0.0,0.0,7.0,34.0
2026-01-09,L1,HQ→TH,20315.0,Hualqui,,2026-01-09 11:35:00,780.0,7,0,7.0,746.0,7.0,0.0,0.0,34.0,41.0
2026-01-09,L1,HQ→TH,20315.0,Chiguayante,,2026-01-09 11:46:30,780.0,8,0,8.0,739.0,8.0,0.0,0.0,41.0,49.0
2026-01-09,L1,HQ→TH,20315.0,Manquimavida,,2026-01-09 11:49:00,780.0,4,0,4.0,731.0,4.0,0.0,0.0,49.0,53.0
