fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-20,L1,HQ→TH,20301.0,Hualqui,,2026-02-20 06:12:00,780.0,18,0,18.0,780.0,18.0,0.0,0.0,0.0,18.0
2026-02-20,L1,HQ→TH,20301.0,Concepcion,2026-02-20 06:50:00,2026-02-20 06:18:00,780.0,122,31,122.0,780.0,122.0,0.0,0.0,18.0,109.0
2026-02-20,L1,HQ→TH,20301.0,La Leonera,2026-02-20 06:32:00,2026-02-20 06:28:00,780.0,19,2,19.0,673.0,19.0,0.0,0.0,109.0,126.0
2026-02-20,L1,HQ→TH,20301.0,Manquimavida,,2026-02-20 06:29:00,780.0,14,0,14.0,654.0,14.0,0.0,0.0,126.0,140.0
2026-02-20,L1,HQ→TH,20301.0,Pedro Medina,2026-02-20 06:36:00,2026-02-20 06:33:00,780.0,9,1,9.0,641.0,9.0,0.0,0.0,140.0,148.0
2026-02-20,L1,HQ→TH,20301.0,Chiguayante,,2026-02-20 06:34:00,780.0,7,0,7.0,632.0,7.0,0.0,0.0,148.0,155.0
2026-02-20,L1,HQ→TH,20301.0,Lzo. Arenas,2026-02-20 07:05:00,2026-02-20 07:00:00,780.0,1,14,1.0,639.0,1.0,0.0,0.0,155.0,142.0
2026-02-20,L1,HQ→TH,20301.0,UTF Santa Maria,2026-02-20 07:10:00,2026-02-20 07:04:00,780.0,4,18,4.0,656.0,4.0,0.0,0.0,142.0,128.0
2026-02-20,L1,HQ→TH,20301.0,Los Condores,2026-02-20 07:14:00,2026-02-20 07:11:00,780.0,1,8,1.0,660.0,1.0,0.0,0.0,128.0,121.0
2026-02-20,L1,HQ→TH,20301.0,Higueras,2026-02-20 07:18:00,,780.0,0,54,0.0,713.0,0.0,0.0,0.0,121.0,67.0
2026-02-20,L1,HQ→TH,20301.0,El Arenal,2026-02-20 07:22:00,,780.0,0,26,0.0,739.0,0.0,0.0,0.0,67.0,41.0
2026-02-20,L1,HQ→TH,20301.0,Mercado,2026-02-20 07:26:00,,780.0,0,41,0.0,780.0,0.0,0.0,0.0,41.0,0.0
2026-02-20,L1,HQ→TH,20305.0,Hualqui,,2026-02-20 07:25:00,780.0,44,0,44.0,780.0,44.0,0.0,0.0,0.0,44.0
2026-02-20,L1,HQ→TH,20305.0,Concepcion,2026-02-20 08:04:00,2026-02-20 07:25:30,780.0,58,62,58.0,780.0,58.0,0.0,0.0,44.0,40.0
2026-02-20,L1,HQ→TH,20305.0,La Leonera,2026-02-20 07:45:00,2026-02-20 07:39:00,780.0,27,2,27.0,742.0,27.0,0.0,0.0,40.0,65.0
2026-02-20,L1,HQ→TH,20305.0,Pedro Medina,,2026-02-20 07:40:00,780.0,13,0,13.0,715.0,13.0,0.0,0.0,65.0,78.0
2026-02-20,L1,HQ→TH,20305.0,Manquimavida,,2026-02-20 07:40:30,780.0,26,0,26.0,702.0,26.0,0.0,0.0,78.0,104.0
2026-02-20,L1,HQ→TH,20305.0,Chiguayante,2026-02-20 07:53:00,2026-02-20 07:46:30,780.0,14,2,14.0,678.0,14.0,0.0,0.0,104.0,116.0
2026-02-20,L1,HQ→TH,20305.0,Lzo. Arenas,2026-02-20 08:09:00,2026-02-20 08:02:00,780.0,2,42,2.0,706.0,2.0,0.0,0.0,116.0,76.0
2026-02-20,L1,HQ→TH,20305.0,UTF Santa Maria,2026-02-20 08:13:00,2026-02-20 08:07:00,780.0,3,14,3.0,718.0,3.0,0.0,0.0,76.0,65.0
2026-02-20,L1,HQ→TH,20305.0,Los Condores,2026-02-20 08:17:00,,780.0,0,18,0.0,733.0,0.0,0.0,0.0,65.0,47.0
2026-02-20,L1,HQ→TH,20305.0,Higueras,2026-02-20 08:21:00,,780.0,0,14,0.0,747.0,0.0,0.0,0.0,47.0,33.0
2026-02-20,L1,HQ→TH,20305.0,El Arenal,2026-02-20 08:25:00,,780.0,0,15,0.0,762.0,0.0,0.0,0.0,33.0,18.0
2026-02-20,L1,HQ→TH,20305.0,Mercado,2026-02-20 08:28:30,,780.0,0,18,0.0,780.0,0.0,0.0,0.0,18.0,0.0
2026-02-20,L1,HQ→TH,20309.0,Hualqui,,2026-02-20 08:26:00,780.0,24,0,24.0,780.0,24.0,0.0,0.0,0.0,24.0
2026-02-20,L1,HQ→TH,20309.0,Concepcion,2026-02-20 09:08:00,2026-02-20 08:33:00,780.0,18,32,18.0,780.0,18.0,0.0,0.0,24.0,10.0
2026-02-20,L1,HQ→TH,20309.0,La Leonera,,2026-02-20 08:34:00,780.0,5,0,5.0,770.0,5.0,0.0,0.0,10.0,15.0
2026-02-20,L1,HQ→TH,20309.0,Manquimavida,2026-02-20 08:52:00,2026-02-20 08:42:00,780.0,10,1,10.0,766.0,10.0,0.0,0.0,15.0,24.0
2026-02-20,L1,HQ→TH,20309.0,Pedro Medina,2026-02-20 08:55:30,2026-02-20 08:42:00,780.0,8,2,8.0,758.0,8.0,0.0,0.0,24.0,30.0
2026-02-20,L1,HQ→TH,20309.0,Chiguayante,2026-02-20 08:57:00,2026-02-20 08:46:00,780.0,3,1,3.0,751.0,3.0,0.0,0.0,30.0,32.0
2026-02-20,L1,HQ→TH,20309.0,Lzo. Arenas,2026-02-20 09:12:00,,780.0,0,1,0.0,749.0,0.0,0.0,0.0,32.0,31.0
2026-02-20,L1,HQ→TH,20309.0,UTF Santa Maria,2026-02-20 09:16:00,,780.0,0,4,0.0,753.0,0.0,0.0,0.0,31.0,27.0
2026-02-20,L1,HQ→TH,20309.0,Los Condores,2026-02-20 09:20:00,,780.0,0,4,0.0,757.0,0.0,0.0,0.0,27.0,23.0
2026-02-20,L1,HQ→TH,20309.0,Higueras,2026-02-20 09:23:00,,780.0,0,3,0.0,760.0,0.0,0.0,0.0,23.0,20.0
2026-02-20,L1,HQ→TH,20309.0,El Arenal,2026-02-20 09:26:30,,780.0,0,2,0.0,762.0,0.0,0.0,0.0,20.0,18.0
2026-02-20,L1,HQ→TH,20309.0,Mercado,2026-02-20 09:31:00,,780.0,0,18,0.0,780.0,0.0,0.0,0.0,18.0,0.0
2026-02-20,L1,HQ→TH,20311.0,Hualqui,,2026-02-20 09:10:00,780.0,24,0,24.0,780.0,24.0,0.0,0.0,0.0,24.0
2026-02-20,L1,HQ→TH,20311.0,Concepcion,2026-02-20 09:47:00,2026-02-20 09:16:30,780.0,10,34,10.0,780.0,10.0,0.0,0.0,24.0,0.0
2026-02-20,L1,HQ→TH,20311.0,La Leonera,,2026-02-20 09:21:30,780.0,14,0,14.0,780.0,14.0,0.0,0.0,0.0,14.0
2026-02-20,L1,HQ→TH,20311.0,Manquimavida,,2026-02-20 09:25:00,780.0,9,0,9.0,766.0,9.0,0.0,0.0,14.0,23.0
2026-02-20,L1,HQ→TH,20311.0,Pedro Medina,,2026-02-20 09:28:00,780.0,3,0,3.0,757.0,3.0,0.0,0.0,23.0,26.0
2026-02-20,L1,HQ→TH,20311.0,Chiguayante,2026-02-20 09:36:00,2026-02-20 09:32:00,780.0,8,1,8.0,755.0,8.0,0.0,0.0,26.0,33.0
2026-02-20,L1,HQ→TH,20311.0,Lzo. Arenas,2026-02-20 09:52:00,2026-02-20 09:50:00,780.0,3,4,3.0,751.0,3.0,0.0,0.0,33.0,32.0
2026-02-20,L1,HQ→TH,20311.0,Higueras,2026-02-20 10:04:00,2026-02-20 09:54:00,780.0,1,6,1.0,754.0,1.0,0.0,0.0,32.0,27.0
2026-02-20,L1,HQ→TH,20311.0,UTF Santa Maria,2026-02-20 09:56:00,,780.0,0,5,0.0,758.0,0.0,0.0,0.0,27.0,22.0
2026-02-20,L1,HQ→TH,20311.0,Los Condores,2026-02-20 10:01:00,,780.0,0,2,0.0,760.0,0.0,0.0,0.0,22.0,20.0
2026-02-20,L1,HQ→TH,20311.0,El Arenal,2026-02-20 10:12:00,,780.0,0,2,0.0,762.0,0.0,0.0,0.0,20.0,18.0
2026-02-20,L1,HQ→TH,20311.0,Mercado,2026-02-20 10:15:00,,780.0,0,18,0.0,780.0,0.0,0.0,0.0,18.0,0.0
2026-02-20,L1,HQ→TH,20313.0,Concepcion,2026-02-20 10:32:00,2026-02-20 09:43:00,780.0,23,22,23.0,780.0,23.0,0.0,0.0,0.0,1.0
2026-02-20,L1,HQ→TH,20313.0,Hualqui,,2026-02-20 09:51:00,780.0,11,0,11.0,779.0,11.0,0.0,0.0,1.0,12.0
2026-02-20,L1,HQ→TH,20313.0,La Leonera,,2026-02-20 10:01:30,780.0,8,0,8.0,768.0,8.0,0.0,0.0,12.0,20.0
2026-02-20,L1,HQ→TH,20313.0,Pedro Medina,2026-02-20 10:19:00,2026-02-20 10:05:30,780.0,4,1,4.0,761.0,4.0,0.0,0.0,20.0,23.0
2026-02-20,L1,HQ→TH,20313.0,Manquimavida,,2026-02-20 10:09:30,780.0,8,0,8.0,757.0,8.0,0.0,0.0,23.0,31.0
2026-02-20,L1,HQ→TH,20313.0,Chiguayante,2026-02-20 10:21:00,2026-02-20 10:11:00,780.0,12,2,12.0,751.0,12.0,0.0,0.0,31.0,41.0
2026-02-20,L1,HQ→TH,20313.0,UTF Santa Maria,2026-02-20 10:42:00,2026-02-20 10:33:00,780.0,2,5,2.0,744.0,2.0,0.0,0.0,41.0,38.0
2026-02-20,L1,HQ→TH,20313.0,Lzo. Arenas,2026-02-20 10:37:00,,780.0,0,5,0.0,747.0,0.0,0.0,0.0,38.0,33.0
2026-02-20,L1,HQ→TH,20313.0,Los Condores,2026-02-20 10:46:00,,780.0,0,3,0.0,750.0,0.0,0.0,0.0,33.0,30.0
2026-02-20,L1,HQ→TH,20313.0,Higueras,2026-02-20 10:49:00,,780.0,0,6,0.0,756.0,0.0,0.0,0.0,30.0,24.0
2026-02-20,L1,HQ→TH,20313.0,El Arenal,2026-02-20 10:53:00,,780.0,0,10,0.0,766.0,0.0,0.0,0.0,24.0,14.0
2026-02-20,L1,HQ→TH,20313.0,Mercado,2026-02-20 10:57:00,,780.0,0,14,0.0,780.0,0.0,0.0,0.0,14.0,0.0
2026-02-20,L1,HQ→TH,20315.0,Hualqui,,2026-02-20 11:30:30,780.0,12,0,12.0,780.0,12.0,0.0,0.0,0.0,12.0
2026-02-20,L1,HQ→TH,20315.0,Concepcion,2026-02-20 12:13:00,2026-02-20 11:45:00,780.0,31,33,31.0,780.0,31.0,0.0,0.0,12.0,10.0
2026-02-20,L1,HQ→TH,20315.0,Manquimavida,,2026-02-20 11:46:30,780.0,12,0,12.0,770.0,12.0,0.0,0.0,10.0,22.0
2026-02-20,L1,HQ→TH,20315.0,La Leonera,,2026-02-20 11:47:00,780.0,11,0,11.0,758.0,11.0,0.0,0.0,22.0,33.0
2026-02-20,L1,HQ→TH,20315.0,Pedro Medina,2026-02-20 11:58:00,2026-02-20 11:49:00,780.0,2,1,2.0,748.0,2.0,0.0,0.0,33.0,34.0
2026-02-20,L1,HQ→TH,20315.0,Chiguayante,,2026-02-20 11:52:00,780.0,7,0,7.0,746.0,7.0,0.0,0.0,34.0,41.0
2026-02-20,L1,HQ→TH,20315.0,Lzo. Arenas,2026-02-20 12:18:30,,780.0,0,4,0.0,743.0,0.0,0.0,0.0,41.0,37.0
2026-02-20,L1,HQ→TH,20315.0,UTF Santa Maria,2026-02-20 12:23:00,,780.0,0,1,0.0,744.0,0.0,0.0,0.0,37.0,36.0
2026-02-20,L1,HQ→TH,20315.0,Higueras,2026-02-20 12:30:00,2026-02-20 12:27:00,780.0,3,8,3.0,752.0,3.0,0.0,0.0,36.0,31.0
2026-02-20,L1,HQ→TH,20315.0,Los Condores,2026-02-20 12:27:00,,780.0,0,7,0.0,756.0,0.0,0.0,0.0,31.0,24.0
2026-02-20,L1,HQ→TH,20315.0,El Arenal,2026-02-20 12:34:30,,780.0,0,4,0.0,760.0,0.0,0.0,0.0,24.0,20.0
2026-02-20,L1,HQ→TH,20315.0,Mercado,2026-02-20 12:38:00,,780.0,0,20,0.0,780.0,0.0,0.0,0.0,20.0,0.0
2026-02-20,L1,HQ→TH,20321.0,Hualqui,,2026-02-20 15:51:00,780.0,9,0,9.0,780.0,9.0,0.0,0.0,0.0,9.0
2026-02-20,L1,HQ→TH,20321.0,La Leonera,,2026-02-20 16:03:00,780.0,9,0,9.0,771.0,9.0,0.0,0.0,9.0,18.0
2026-02-20,L1,HQ→TH,20321.0,Concepcion,2026-02-20 16:34:00,2026-02-20 16:04:00,780.0,61,18,61.0,780.0,61.0,0.0,0.0,18.0,61.0
2026-02-20,L1,HQ→TH,20321.0,Manquimavida,,2026-02-20 16:06:00,780.0,5,0,5.0,719.0,5.0,0.0,0.0,61.0,66.0
2026-02-20,L1,HQ→TH,20321.0,Pedro Medina,2026-02-20 16:18:00,2026-02-20 16:10:00,780.0,13,2,13.0,716.0,13.0,0.0,0.0,66.0,77.0
2026-02-20,L1,HQ→TH,20321.0,Chiguayante,,2026-02-20 16:14:00,780.0,5,0,5.0,703.0,5.0,0.0,0.0,77.0,82.0
2026-02-20,L1,HQ→TH,20321.0,Lzo. Arenas,2026-02-20 16:40:00,2026-02-20 16:33:00,780.0,3,8,3.0,706.0,3.0,0.0,0.0,82.0,77.0
2026-02-20,L1,HQ→TH,20321.0,UTF Santa Maria,2026-02-20 16:44:00,2026-02-20 16:38:30,780.0,2,6,2.0,709.0,2.0,0.0,0.0,77.0,73.0
2026-02-20,L1,HQ→TH,20321.0,Higueras,2026-02-20 16:50:00,2026-02-20 16:43:30,780.0,2,14,2.0,721.0,2.0,0.0,0.0,73.0,61.0
2026-02-20,L1,HQ→TH,20321.0,Los Condores,2026-02-20 16:47:00,,780.0,0,31,0.0,750.0,0.0,0.0,0.0,61.0,30.0
2026-02-20,L1,HQ→TH,20321.0,El Arenal,2026-02-20 16:54:00,,780.0,0,8,0.0,758.0,0.0,0.0,0.0,30.0,22.0
2026-02-20,L1,HQ→TH,20321.0,Mercado,2026-02-20 16:58:30,,780.0,0,22,0.0,780.0,0.0,0.0,0.0,22.0,0.0
2026-02-20,L1,HQ→TH,20323.0,Hualqui,,2026-02-20 16:26:00,780.0,14,0,14.0,780.0,14.0,0.0,0.0,0.0,14.0
2026-02-20,L1,HQ→TH,20323.0,La Leonera,2026-02-20 16:43:00,2026-02-20 16:38:00,780.0,9,1,9.0,767.0,9.0,0.0,0.0,14.0,22.0
2026-02-20,L1,HQ→TH,20323.0,Manquimavida,,2026-02-20 16:38:00,780.0,5,0,5.0,758.0,5.0,0.0,0.0,22.0,27.0
2026-02-20,L1,HQ→TH,20323.0,Chiguayante,2026-02-20 16:49:00,2026-02-20 16:42:30,780.0,6,1,6.0,754.0,6.0,0.0,0.0,27.0,32.0
2026-02-20,L1,HQ→TH,20323.0,Concepcion,2026-02-20 17:01:00,2026-02-20 16:57:00,780.0,20,20,20.0,768.0,20.0,0.0,0.0,32.0,32.0
2026-02-20,L1,HQ→TH,20323.0,Lzo. Arenas,2026-02-20 17:34:00,2026-02-20 17:06:00,780.0,2,2,2.0,750.0,2.0,0.0,0.0,32.0,32.0
2026-02-20,L1,HQ→TH,20323.0,UTF Santa Maria,2026-02-20 17:13:00,2026-02-20 17:07:00,780.0,1,7,1.0,755.0,1.0,0.0,0.0,32.0,26.0
2026-02-20,L1,HQ→TH,20323.0,Pedro Medina,,2026-02-20 17:11:00,780.0,3,0,3.0,754.0,3.0,0.0,0.0,26.0,29.0
2026-02-20,L1,HQ→TH,20323.0,Los Condores,2026-02-20 17:16:00,,780.0,0,15,0.0,766.0,0.0,0.0,0.0,29.0,14.0
2026-02-20,L1,HQ→TH,20323.0,Higueras,2026-02-20 17:20:00,,780.0,0,1,0.0,767.0,0.0,0.0,0.0,14.0,13.0
2026-02-20,L1,HQ→TH,20323.0,El Arenal,2026-02-20 17:29:00,,780.0,0,6,0.0,773.0,0.0,0.0,0.0,13.0,7.0
2026-02-20,L1,HQ→TH,20323.0,Mercado,2026-02-20 17:33:00,,780.0,0,7,0.0,780.0,0.0,0.0,0.0,7.0,0.0
2026-02-20,L1,HQ→TH,20325.0,Hualqui,,2026-02-20 16:48:00,780.0,4,0,4.0,780.0,4.0,0.0,0.0,0.0,4.0
2026-02-20,L1,HQ→TH,20325.0,Concepcion,2026-02-20 17:31:00,2026-02-20 17:04:00,780.0,83,24,83.0,780.0,83.0,0.0,0.0,4.0,63.0
2026-02-20,L1,HQ→TH,20325.0,La Leonera,,2026-02-20 17:09:00,780.0,9,0,9.0,717.0,9.0,0.0,0.0,63.0,72.0
2026-02-20,L1,HQ→TH,20325.0,Manquimavida,2026-02-20 17:13:00,2026-02-20 17:10:30,780.0,4,1,4.0,709.0,4.0,0.0,0.0,72.0,75.0
2026-02-20,L1,HQ→TH,20325.0,Pedro Medina,,2026-02-20 17:11:00,780.0,10,0,10.0,705.0,10.0,0.0,0.0,75.0,85.0
2026-02-20,L1,HQ→TH,20325.0,Chiguayante,,2026-02-20 17:13:00,780.0,8,0,8.0,695.0,8.0,0.0,0.0,85.0,93.0
2026-02-20,L1,HQ→TH,20325.0,UTF Santa Maria,2026-02-20 17:41:00,2026-02-20 17:30:00,780.0,1,18,1.0,705.0,1.0,0.0,0.0,93.0,76.0
2026-02-20,L1,HQ→TH,20325.0,Lzo. Arenas,2026-02-20 17:37:00,2026-02-20 17:33:00,780.0,5,2,5.0,706.0,5.0,0.0,0.0,76.0,79.0
2026-02-20,L1,HQ→TH,20325.0,Los Condores,2026-02-20 17:46:00,2026-02-20 17:37:00,780.0,2,33,2.0,734.0,2.0,0.0,0.0,79.0,48.0
2026-02-20,L1,HQ→TH,20325.0,Higueras,2026-02-20 17:49:00,,780.0,0,15,0.0,747.0,0.0,0.0,0.0,48.0,33.0
2026-02-20,L1,HQ→TH,20325.0,El Arenal,2026-02-20 17:53:00,,780.0,0,15,0.0,762.0,0.0,0.0,0.0,33.0,18.0
2026-02-20,L1,HQ→TH,20325.0,Mercado,2026-02-20 17:58:00,,780.0,0,18,0.0,780.0,0.0,0.0,0.0,18.0,0.0
2026-02-20,L1,HQ→TH,20327.0,Hualqui,,2026-02-20 17:47:00,780.0,14,0,14.0,780.0,14.0,0.0,0.0,0.0,14.0
2026-02-20,L1,HQ→TH,20327.0,Concepcion,2026-02-20 18:29:00,2026-02-20 18:02:00,780.0,87,14,87.0,780.0,87.0,0.0,0.0,14.0,87.0
2026-02-20,L1,HQ→TH,20327.0,Manquimavida,,2026-02-20 18:05:30,780.0,8,0,8.0,693.0,8.0,0.0,0.0,87.0,95.0
2026-02-20,L1,HQ→TH,20327.0,La Leonera,,2026-02-20 18:07:00,780.0,8,0,8.0,685.0,8.0,0.0,0.0,95.0,103.0
2026-02-20,L1,HQ→TH,20327.0,Pedro Medina,,2026-02-20 18:10:00,780.0,1,0,1.0,677.0,1.0,0.0,0.0,103.0,104.0
2026-02-20,L1,HQ→TH,20327.0,Chiguayante,2026-02-20 18:18:00,2026-02-20 18:12:30,780.0,8,3,8.0,679.0,8.0,0.0,0.0,104.0,109.0
2026-02-20,L1,HQ→TH,20327.0,UTF Santa Maria,2026-02-20 18:41:00,2026-02-20 18:17:00,780.0,1,19,1.0,690.0,1.0,0.0,0.0,109.0,91.0
2026-02-20,L1,HQ→TH,20327.0,Lzo. Arenas,2026-02-20 18:37:00,2026-02-20 18:25:00,780.0,4,3,4.0,692.0,4.0,0.0,0.0,91.0,92.0
2026-02-20,L1,HQ→TH,20327.0,Higueras,2026-02-20 18:49:00,2026-02-20 18:38:00,780.0,1,20,1.0,708.0,1.0,0.0,0.0,92.0,73.0
2026-02-20,L1,HQ→TH,20327.0,Los Condores,2026-02-20 18:46:00,,780.0,0,40,0.0,747.0,0.0,0.0,0.0,73.0,33.0
2026-02-20,L1,HQ→TH,20327.0,El Arenal,2026-02-20 18:53:00,,780.0,0,9,0.0,756.0,0.0,0.0,0.0,33.0,24.0
2026-02-20,L1,HQ→TH,20327.0,Mercado,2026-02-20 18:58:00,,780.0,0,24,0.0,780.0,0.0,0.0,0.0,24.0,0.0
