fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-10,L1,HQ→TH,20301.0,Hualqui,,2026-02-10 06:12:30,780.0,22,0,22.0,780.0,22.0,0.0,0.0,0.0,22.0
2026-02-10,L1,HQ→TH,20301.0,Concepcion,2026-02-10 06:52:30,2026-02-10 06:19:00,780.0,113,26,113.0,780.0,113.0,0.0,0.0,22.0,109.0
2026-02-10,L1,HQ→TH,20301.0,La Leonera,,2026-02-10 06:28:00,780.0,20,0,20.0,671.0,20.0,0.0,0.0,109.0,129.0
2026-02-10,L1,HQ→TH,20301.0,Manquimavida,2026-02-10 18:51:00,2026-02-10 06:28:30,780.0,14,1,14.0,652.0,14.0,0.0,0.0,129.0,142.0
2026-02-10,L1,HQ→TH,20301.0,Pedro Medina,2026-02-10 06:37:00,2026-02-10 06:30:00,780.0,9,1,9.0,639.0,9.0,0.0,0.0,142.0,150.0
2026-02-10,L1,HQ→TH,20301.0,Chiguayante,,2026-02-10 06:34:00,780.0,8,0,8.0,630.0,8.0,0.0,0.0,150.0,158.0
2026-02-10,L1,HQ→TH,20301.0,Lzo. Arenas,2026-02-10 07:05:00,2026-02-10 07:02:00,780.0,3,9,3.0,631.0,3.0,0.0,0.0,158.0,152.0
2026-02-10,L1,HQ→TH,20301.0,UTF Santa Maria,2026-02-10 07:09:00,2026-02-10 07:06:00,780.0,3,14,3.0,642.0,3.0,0.0,0.0,152.0,141.0
2026-02-10,L1,HQ→TH,20301.0,Los Condores,2026-02-10 07:14:00,2026-02-10 07:09:00,780.0,1,7,1.0,646.0,1.0,0.0,0.0,141.0,135.0
2026-02-10,L1,HQ→TH,20301.0,Higueras,2026-02-10 07:18:00,2026-02-10 07:13:00,780.0,1,68,1.0,713.0,1.0,0.0,0.0,135.0,68.0
2026-02-10,L1,HQ→TH,20301.0,El Arenal,2026-02-10 07:22:00,,780.0,0,23,0.0,735.0,0.0,0.0,0.0,68.0,45.0
2026-02-10,L1,HQ→TH,20301.0,Mercado,2026-02-10 07:26:00,,780.0,0,45,0.0,780.0,0.0,0.0,0.0,45.0,0.0
2026-02-10,L1,HQ→TH,20305.0,Hualqui,,2026-02-10 07:26:30,780.0,40,0,40.0,780.0,40.0,0.0,0.0,0.0,40.0
2026-02-10,L1,HQ→TH,20305.0,Concepcion,2026-02-10 08:06:00,2026-02-10 07:32:00,780.0,53,64,53.0,780.0,53.0,0.0,0.0,40.0,29.0
2026-02-10,L1,HQ→TH,20305.0,La Leonera,,2026-02-10 07:37:00,780.0,30,0,30.0,751.0,30.0,0.0,0.0,29.0,59.0
2026-02-10,L1,HQ→TH,20305.0,Manquimavida,,2026-02-10 07:41:00,780.0,22,0,22.0,721.0,22.0,0.0,0.0,59.0,81.0
2026-02-10,L1,HQ→TH,20305.0,Pedro Medina,2026-02-10 07:53:00,2026-02-10 07:42:00,780.0,11,1,11.0,700.0,11.0,0.0,0.0,81.0,91.0
2026-02-10,L1,HQ→TH,20305.0,Chiguayante,2026-02-10 07:56:00,2026-02-10 07:45:00,780.0,21,3,21.0,692.0,21.0,0.0,0.0,91.0,109.0
2026-02-10,L1,HQ→TH,20305.0,Lzo. Arenas,2026-02-10 08:18:00,2026-02-10 08:05:30,780.0,4,28,4.0,699.0,4.0,0.0,0.0,109.0,85.0
2026-02-10,L1,HQ→TH,20305.0,Los Condores,2026-02-10 08:26:00,2026-02-10 08:11:00,780.0,1,17,1.0,712.0,1.0,0.0,0.0,85.0,69.0
2026-02-10,L1,HQ→TH,20305.0,UTF Santa Maria,2026-02-10 08:21:00,2026-02-10 08:14:30,780.0,2,15,2.0,726.0,2.0,0.0,0.0,69.0,56.0
2026-02-10,L1,HQ→TH,20305.0,Higueras,2026-02-10 08:29:00,2026-02-10 08:17:00,780.0,1,17,1.0,741.0,1.0,0.0,0.0,56.0,40.0
2026-02-10,L1,HQ→TH,20305.0,El Arenal,2026-02-10 08:33:00,,780.0,0,15,0.0,755.0,0.0,0.0,0.0,40.0,25.0
2026-02-10,L1,HQ→TH,20305.0,Mercado,2026-02-10 08:36:00,,780.0,0,25,0.0,780.0,0.0,0.0,0.0,25.0,0.0
2026-02-10,L1,HQ→TH,20309.0,Concepcion,2026-02-10 09:00:00,2026-02-10 08:17:00,780.0,17,38,17.0,780.0,17.0,0.0,0.0,0.0,0.0
2026-02-10,L1,HQ→TH,20309.0,Hualqui,,2026-02-10 08:26:00,780.0,27,0,27.0,780.0,27.0,0.0,0.0,0.0,27.0
