fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-21,L1,HQ→TH,20321.0,Hualqui,,2026-02-21 15:47:00,780.0,15,0,15.0,780.0,15.0,0.0,0.0,0.0,15.0
2026-02-21,L1,HQ→TH,20321.0,La Leonera,,2026-02-21 16:06:00,780.0,6,0,6.0,765.0,6.0,0.0,0.0,15.0,21.0
2026-02-21,L1,HQ→TH,20321.0,Concepcion,2026-02-21 16:32:00,2026-02-21 16:08:00,780.0,37,35,37.0,780.0,37.0,0.0,0.0,21.0,23.0
2026-02-21,L1,HQ→TH,20321.0,Lzo. Arenas,2026-02-21 16:37:00,2026-02-21 16:11:00,780.0,1,4,1.0,761.0,1.0,0.0,0.0,23.0,20.0
2026-02-21,L1,HQ→TH,20321.0,Pedro Medina,,2026-02-21 16:11:00,780.0,7,0,7.0,760.0,7.0,0.0,0.0,20.0,27.0
2026-02-21,L1,HQ→TH,20321.0,Manquimavida,,2026-02-21 16:12:00,780.0,10,0,10.0,753.0,10.0,0.0,0.0,27.0,37.0
2026-02-21,L1,HQ→TH,20321.0,Chiguayante,,2026-02-21 16:14:30,780.0,6,0,6.0,743.0,6.0,0.0,0.0,37.0,43.0
2026-02-21,L1,HQ→TH,20321.0,UTF Santa Maria,2026-02-21 16:42:00,2026-02-21 16:37:00,780.0,1,3,1.0,740.0,1.0,0.0,0.0,43.0,41.0
2026-02-21,L1,HQ→TH,20321.0,Los Condores,2026-02-21 16:46:00,2026-02-21 16:46:00,780.0,1,11,1.0,750.0,1.0,0.0,0.0,41.0,31.0
2026-02-21,L1,HQ→TH,20321.0,Higueras,2026-02-21 16:51:00,,780.0,0,5,0.0,754.0,0.0,0.0,0.0,31.0,26.0
2026-02-21,L1,HQ→TH,20321.0,El Arenal,2026-02-21 16:54:00,,780.0,0,2,0.0,756.0,0.0,0.0,0.0,26.0,24.0
2026-02-21,L1,HQ→TH,20321.0,Mercado,2026-02-21 16:58:00,,780.0,0,24,0.0,780.0,0.0,0.0,0.0,24.0,0.0
2026-02-21,L1,HQ→TH,20327.0,Hualqui,,2026-02-21 17:51:00,780.0,11,0,11.0,780.0,11.0,0.0,0.0,0.0,11.0
2026-02-21,L1,HQ→TH,20327.0,Pedro Medina,2026-02-21 18:18:00,2026-02-21 18:01:30,780.0,8,1,8.0,770.0,8.0,0.0,0.0,11.0,18.0
2026-02-21,L1,HQ→TH,20327.0,La Leonera,,2026-02-21 18:06:30,780.0,6,0,6.0,762.0,6.0,0.0,0.0,18.0,24.0
2026-02-21,L1,HQ→TH,20327.0,Manquimavida,2026-02-21 18:14:00,2026-02-21 18:10:00,780.0,5,1,5.0,757.0,5.0,0.0,0.0,24.0,28.0
2026-02-21,L1,HQ→TH,20327.0,Concepcion,2026-02-21 18:30:00,2026-02-21 18:16:00,780.0,17,14,17.0,766.0,17.0,0.0,0.0,28.0,31.0
2026-02-21,L1,HQ→TH,20327.0,Chiguayante,,2026-02-21 18:17:00,780.0,7,0,7.0,749.0,7.0,0.0,0.0,31.0,38.0
2026-02-21,L1,HQ→TH,20327.0,Lzo. Arenas,2026-02-21 18:37:00,,780.0,0,2,0.0,744.0,0.0,0.0,0.0,38.0,36.0
