fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-01-04,L1,HQ→TH,20844.0,Hualqui,,2026-01-04 12:13:00,780.0,11,0,11.0,780.0,11.0,0.0,0.0,0.0,11.0
2026-01-04,L1,HQ→TH,20844.0,La Leonera,,2026-01-04 12:24:00,780.0,5,0,5.0,769.0,5.0,0.0,0.0,11.0,16.0
2026-01-04,L1,HQ→TH,20844.0,Manquimavida,2026-01-04 12:32:00,2026-01-04 12:25:30,780.0,12,1,12.0,765.0,12.0,0.0,0.0,16.0,27.0
2026-01-04,L1,HQ→TH,20844.0,Chiguayante,,2026-01-04 12:30:00,780.0,5,0,5.0,753.0,5.0,0.0,0.0,27.0,32.0
2026-01-04,L1,HQ→TH,20844.0,Pedro Medina,2026-01-04 12:34:00,2026-01-04 12:31:00,780.0,1,2,1.0,750.0,1.0,0.0,0.0,32.0,31.0
2026-01-04,L1,HQ→TH,20844.0,Concepcion,2026-01-04 12:48:00,2026-01-04 12:37:00,780.0,5,14,5.0,763.0,5.0,0.0,0.0,31.0,22.0
2026-01-04,L1,HQ→TH,20844.0,Lzo. Arenas,2026-01-04 12:55:00,,780.0,0,6,0.0,764.0,0.0,0.0,0.0,22.0,16.0
2026-01-04,L1,HQ→TH,20844.0,UTF Santa Maria,2026-01-04 12:58:00,,780.0,0,3,0.0,767.0,0.0,0.0,0.0,16.0,13.0
2026-01-04,L1,HQ→TH,20844.0,Los Condores,2026-01-04 13:02:00,,780.0,0,3,0.0,770.0,0.0,0.0,0.0,13.0,10.0
2026-01-04,L1,HQ→TH,20844.0,Higueras,2026-01-04 13:06:00,,780.0,0,3,0.0,773.0,0.0,0.0,0.0,10.0,7.0
2026-01-04,L1,HQ→TH,20844.0,El Arenal,2026-01-04 13:10:00,,780.0,0,1,0.0,774.0,0.0,0.0,0.0,7.0,6.0
2026-01-04,L1,HQ→TH,20844.0,Mercado,2026-01-04 13:13:00,,780.0,0,6,0.0,780.0,0.0,0.0,0.0,6.0,0.0
2026-01-04,L1,HQ→TH,20846.0,Hualqui,,2026-01-04 16:53:30,780.0,20,0,20.0,780.0,20.0,0.0,0.0,0.0,20.0
2026-01-04,L1,HQ→TH,20846.0,Manquimavida,,2026-01-04 16:59:00,780.0,10,0,10.0,760.0,10.0,0.0,0.0,20.0,30.0
2026-01-04,L1,HQ→TH,20846.0,La Leonera,,2026-01-04 17:04:00,780.0,11,0,11.0,750.0,11.0,0.0,0.0,30.0,41.0
2026-01-04,L1,HQ→TH,20846.0,Pedro Medina,,2026-01-04 17:08:00,780.0,4,0,4.0,739.0,4.0,0.0,0.0,41.0,45.0
2026-01-04,L1,HQ→TH,20846.0,Chiguayante,2026-01-04 17:24:00,2026-01-04 17:11:00,780.0,9,3,9.0,738.0,9.0,0.0,0.0,45.0,51.0
2026-01-04,L1,HQ→TH,20846.0,Concepcion,2026-01-04 17:36:00,2026-01-04 17:12:00,780.0,32,25,32.0,754.0,32.0,0.0,0.0,51.0,58.0
2026-01-04,L1,HQ→TH,20846.0,Higueras,2026-01-04 17:52:00,2026-01-04 17:36:00,780.0,1,3,1.0,725.0,1.0,0.0,0.0,58.0,56.0
2026-01-04,L1,HQ→TH,20846.0,UTF Santa Maria,2026-01-04 17:45:00,2026-01-04 17:40:30,780.0,2,5,2.0,729.0,2.0,0.0,0.0,56.0,53.0
2026-01-04,L1,HQ→TH,20846.0,Lzo. Arenas,2026-01-04 17:42:00,,780.0,0,9,0.0,736.0,0.0,0.0,0.0,53.0,44.0
2026-01-04,L1,HQ→TH,20846.0,Los Condores,2026-01-04 17:49:00,,780.0,0,19,0.0,755.0,0.0,0.0,0.0,44.0,25.0
2026-01-04,L1,HQ→TH,20846.0,El Arenal,2026-01-04 17:55:00,,780.0,0,14,0.0,769.0,0.0,0.0,0.0,25.0,11.0
2026-01-04,L1,HQ→TH,20846.0,Mercado,2026-01-04 17:58:00,,780.0,0,11,0.0,780.0,0.0,0.0,0.0,11.0,0.0
2026-01-04,L1,HQ→TH,20848.0,Hualqui,,2026-01-04 20:20:00,780.0,11,0,11.0,780.0,11.0,0.0,0.0,0.0,11.0
2026-01-04,L1,HQ→TH,20848.0,Concepcion,2026-01-04 21:00:00,2026-01-04 20:32:00,780.0,31,6,31.0,775.0,31.0,0.0,0.0,11.0,36.0
2026-01-04,L1,HQ→TH,20848.0,Manquimavida,,2026-01-04 20:38:30,780.0,2,0,2.0,744.0,2.0,0.0,0.0,36.0,38.0
2026-01-04,L1,HQ→TH,20848.0,Pedro Medina,,2026-01-04 20:41:00,780.0,1,0,1.0,742.0,1.0,0.0,0.0,38.0,39.0
2026-01-04,L1,HQ→TH,20848.0,Chiguayante,2026-01-04 20:51:00,2026-01-04 20:44:00,780.0,1,2,1.0,743.0,1.0,0.0,0.0,39.0,38.0
2026-01-04,L1,HQ→TH,20848.0,Lzo. Arenas,2026-01-04 21:08:00,2026-01-04 20:57:00,780.0,1,2,1.0,744.0,1.0,0.0,0.0,38.0,37.0
2026-01-04,L1,HQ→TH,20848.0,UTF Santa Maria,2026-01-04 21:12:00,,780.0,0,6,0.0,749.0,0.0,0.0,0.0,37.0,31.0
2026-01-04,L1,HQ→TH,20848.0,Los Condores,2026-01-04 21:15:00,,780.0,0,13,0.0,762.0,0.0,0.0,0.0,31.0,18.0
2026-01-04,L1,HQ→TH,20848.0,Higueras,2026-01-04 21:19:00,,780.0,0,6,0.0,768.0,0.0,0.0,0.0,18.0,12.0
2026-01-04,L1,HQ→TH,20848.0,El Arenal,2026-01-04 21:23:00,,780.0,0,8,0.0,776.0,0.0,0.0,0.0,12.0,4.0
2026-01-04,L1,HQ→TH,20848.0,Mercado,2026-01-04 21:27:00,,780.0,0,4,0.0,780.0,0.0,0.0,0.0,4.0,0.0
2026-01-04,L1,HQ→TH,20850.0,Concepcion,2026-01-04 10:08:00,2026-01-04 09:16:00,780.0,3,11,3.0,780.0,3.0,0.0,0.0,0.0,0.0
2026-01-04,L1,HQ→TH,20850.0,Hualqui,,2026-01-04 09:23:00,780.0,7,0,7.0,780.0,7.0,0.0,0.0,0.0,7.0
2026-01-04,L1,HQ→TH,20850.0,La Leonera,,2026-01-04 09:27:00,780.0,4,0,4.0,773.0,4.0,0.0,0.0,7.0,11.0
2026-01-04,L1,HQ→TH,20850.0,Manquimavida,,2026-01-04 09:36:00,780.0,9,0,9.0,769.0,9.0,0.0,0.0,11.0,20.0
2026-01-04,L1,HQ→TH,20850.0,Pedro Medina,2026-01-04 09:51:00,2026-01-04 09:39:00,780.0,5,1,5.0,761.0,5.0,0.0,0.0,20.0,24.0
2026-01-04,L1,HQ→TH,20850.0,Chiguayante,2026-01-04 09:55:30,2026-01-04 09:42:00,780.0,6,4,6.0,760.0,6.0,0.0,0.0,24.0,26.0
2026-01-04,L1,HQ→TH,20850.0,Los Condores,2026-01-04 10:18:30,2026-01-04 10:08:00,780.0,1,4,1.0,758.0,1.0,0.0,0.0,26.0,23.0
2026-01-04,L1,HQ→TH,20850.0,Lzo. Arenas,2026-01-04 10:11:00,,780.0,0,3,0.0,760.0,0.0,0.0,0.0,23.0,20.0
2026-01-04,L1,HQ→TH,20850.0,UTF Santa Maria,2026-01-04 10:14:00,,780.0,0,6,0.0,766.0,0.0,0.0,0.0,20.0,14.0
2026-01-04,L1,HQ→TH,20850.0,Higueras,2026-01-04 10:21:00,2026-01-04 10:16:00,780.0,1,3,1.0,769.0,1.0,0.0,0.0,14.0,12.0
2026-01-04,L1,HQ→TH,20850.0,Mercado,2026-01-04 10:29:30,,780.0,0,2,0.0,770.0,0.0,0.0,0.0,12.0,10.0
2026-01-04,L1,HQ→TH,20850.0,El Arenal,2026-01-04 14:57:30,,780.0,0,2,0.0,772.0,0.0,0.0,0.0,10.0,8.0
2026-01-04,L1,HQ→TH,20880.0,Hualqui,,2026-01-04 20:52:00,780.0,5,0,5.0,780.0,5.0,0.0,0.0,0.0,5.0
2026-01-04,L1,HQ→TH,20880.0,Pedro Medina,,2026-01-04 20:58:00,780.0,1,0,1.0,775.0,1.0,0.0,0.0,5.0,6.0
2026-01-04,L1,HQ→TH,20880.0,Manquimavida,,2026-01-04 21:08:00,780.0,3,0,3.0,774.0,3.0,0.0,0.0,6.0,9.0
2026-01-04,L1,HQ→TH,20880.0,La Leonera,,2026-01-04 21:08:30,780.0,2,0,2.0,771.0,2.0,0.0,0.0,9.0,11.0
2026-01-04,L1,HQ→TH,20880.0,Concepcion,2026-01-04 21:38:00,2026-01-04 21:10:30,780.0,4,1,4.0,770.0,4.0,0.0,0.0,11.0,14.0
2026-01-04,L1,HQ→TH,20880.0,Chiguayante,2026-01-04 21:27:00,2026-01-04 21:16:00,780.0,1,1,1.0,767.0,1.0,0.0,0.0,14.0,14.0
2026-01-04,L1,HQ→TH,20880.0,Lzo. Arenas,2026-01-04 21:43:00,,780.0,0,4,0.0,770.0,0.0,0.0,0.0,14.0,10.0
2026-01-04,L1,HQ→TH,20880.0,UTF Santa Maria,2026-01-04 21:46:00,,780.0,0,1,0.0,771.0,0.0,0.0,0.0,10.0,9.0
2026-01-04,L1,HQ→TH,20880.0,Los Condores,2026-01-04 21:50:30,,780.0,0,2,0.0,773.0,0.0,0.0,0.0,9.0,7.0
2026-01-04,L1,HQ→TH,20880.0,Higueras,2026-01-04 21:52:30,,780.0,0,2,0.0,775.0,0.0,0.0,0.0,7.0,5.0
2026-01-04,L1,HQ→TH,20880.0,El Arenal,2026-01-04 21:56:00,,780.0,0,5,0.0,780.0,0.0,0.0,0.0,5.0,0.0
2026-01-04,L1,TH→HQ,20845.0,Mercado,,2026-01-04 15:50:30,780.0,4,0,4.0,780.0,4.0,0.0,0.0,0.0,4.0
2026-01-04,L1,TH→HQ,20845.0,Concepcion,2026-01-04 16:37:30,2026-01-04 15:54:30,780.0,20,18,20.0,780.0,20.0,0.0,0.0,4.0,6.0
2026-01-04,L1,TH→HQ,20845.0,El Arenal,,2026-01-04 15:59:00,780.0,5,0,5.0,774.0,5.0,0.0,0.0,6.0,11.0
2026-01-04,L1,TH→HQ,20845.0,Higueras,,2026-01-04 16:05:30,780.0,6,0,6.0,769.0,6.0,0.0,0.0,11.0,17.0
2026-01-04,L1,TH→HQ,20845.0,Los Condores,,2026-01-04 16:06:00,780.0,9,0,9.0,763.0,9.0,0.0,0.0,17.0,26.0
2026-01-04,L1,TH→HQ,20845.0,UTF Santa Maria,2026-01-04 16:17:00,2026-01-04 16:07:30,780.0,6,4,6.0,758.0,6.0,0.0,0.0,26.0,28.0
2026-01-04,L1,TH→HQ,20845.0,Lzo. Arenas,2026-01-04 16:27:00,2026-01-04 16:13:00,780.0,5,3,5.0,755.0,5.0,0.0,0.0,28.0,30.0
2026-01-04,L1,TH→HQ,20845.0,Manquimavida,2026-01-04 16:52:00,2026-01-04 16:28:00,780.0,1,6,1.0,756.0,1.0,0.0,0.0,30.0,25.0
2026-01-04,L1,TH→HQ,20845.0,Chiguayante,2026-01-04 16:48:00,,780.0,0,4,0.0,759.0,0.0,0.0,0.0,25.0,21.0
2026-01-04,L1,TH→HQ,20845.0,Pedro Medina,2026-01-04 16:50:00,,780.0,0,4,0.0,763.0,0.0,0.0,0.0,21.0,17.0
2026-01-04,L1,TH→HQ,20845.0,La Leonera,2026-01-04 16:55:00,,780.0,0,6,0.0,769.0,0.0,0.0,0.0,17.0,11.0
2026-01-04,L1,TH→HQ,20845.0,Hualqui,2026-01-04 17:08:00,,780.0,0,11,0.0,780.0,0.0,0.0,0.0,11.0,0.0
2026-01-04,L1,TH→HQ,20847.0,Mercado,,2026-01-04 19:34:00,780.0,11,0,11.0,780.0,11.0,0.0,0.0,0.0,11.0
2026-01-04,L1,TH→HQ,20847.0,El Arenal,,2026-01-04 19:54:00,780.0,7,0,7.0,769.0,7.0,0.0,0.0,11.0,18.0
2026-01-04,L1,TH→HQ,20847.0,UTF Santa Maria,,2026-01-04 20:05:30,780.0,12,0,12.0,762.0,12.0,0.0,0.0,18.0,30.0
2026-01-04,L1,TH→HQ,20847.0,Higueras,,2026-01-04 20:07:00,780.0,4,0,4.0,750.0,4.0,0.0,0.0,30.0,34.0
2026-01-04,L1,TH→HQ,20847.0,Los Condores,,2026-01-04 20:09:00,780.0,5,0,5.0,746.0,5.0,0.0,0.0,34.0,39.0
2026-01-04,L1,TH→HQ,20847.0,Lzo. Arenas,,2026-01-04 20:15:00,780.0,9,0,9.0,741.0,9.0,0.0,0.0,39.0,48.0
2026-01-04,L1,TH→HQ,20847.0,Concepcion,2026-01-04 20:28:00,2026-01-04 20:16:00,780.0,35,13,35.0,745.0,35.0,0.0,0.0,48.0,70.0
2026-01-04,L1,TH→HQ,20847.0,Pedro Medina,2026-01-04 20:43:00,2026-01-04 20:26:00,780.0,2,7,2.0,717.0,2.0,0.0,0.0,70.0,65.0
2026-01-04,L1,TH→HQ,20847.0,Chiguayante,2026-01-04 20:41:00,2026-01-04 20:34:00,780.0,2,13,2.0,728.0,2.0,0.0,0.0,65.0,54.0
2026-01-04,L1,TH→HQ,20847.0,Manquimavida,2026-01-04 20:47:00,,780.0,0,20,0.0,746.0,0.0,0.0,0.0,54.0,34.0
2026-01-04,L1,TH→HQ,20847.0,La Leonera,2026-01-04 20:50:00,,780.0,0,7,0.0,753.0,0.0,0.0,0.0,34.0,27.0
2026-01-04,L1,TH→HQ,20847.0,Hualqui,2026-01-04 21:04:00,,780.0,0,27,0.0,780.0,0.0,0.0,0.0,27.0,0.0
2026-01-04,L1,TH→HQ,20857.0,El Arenal,,2026-01-04 08:15:00,780.0,5,0,5.0,780.0,5.0,0.0,0.0,0.0,5.0
2026-01-04,L1,TH→HQ,20857.0,Mercado,,2026-01-04 08:19:00,780.0,8,0,8.0,775.0,8.0,0.0,0.0,5.0,13.0
2026-01-04,L1,TH→HQ,20857.0,Higueras,,2026-01-04 08:32:00,780.0,3,0,3.0,767.0,3.0,0.0,0.0,13.0,16.0
2026-01-04,L1,TH→HQ,20857.0,Los Condores,2026-01-04 08:42:00,2026-01-04 08:37:00,780.0,5,1,5.0,765.0,5.0,0.0,0.0,16.0,20.0
2026-01-04,L1,TH→HQ,20857.0,Concepcion,2026-01-04 08:54:00,2026-01-04 08:41:00,780.0,6,5,6.0,765.0,6.0,0.0,0.0,20.0,21.0
2026-01-04,L1,TH→HQ,20857.0,UTF Santa Maria,,2026-01-04 08:43:00,780.0,1,0,1.0,759.0,1.0,0.0,0.0,21.0,22.0
2026-01-04,L1,TH→HQ,20857.0,Manquimavida,2026-01-04 09:14:00,2026-01-04 08:59:00,780.0,1,1,1.0,759.0,1.0,0.0,0.0,22.0,22.0
2026-01-04,L1,TH→HQ,20857.0,Chiguayante,2026-01-04 09:09:00,,780.0,0,4,0.0,762.0,0.0,0.0,0.0,22.0,18.0
2026-01-04,L1,TH→HQ,20857.0,La Leonera,2026-01-04 09:17:00,,780.0,0,1,0.0,763.0,0.0,0.0,0.0,18.0,17.0
2026-01-04,L1,TH→HQ,20857.0,Hualqui,2026-01-04 09:32:00,,780.0,0,17,0.0,780.0,0.0,0.0,0.0,17.0,0.0
2026-01-04,L1,TH→HQ,20859.0,Lzo. Arenas,,2026-01-04 12:16:00,780.0,3,0,3.0,780.0,3.0,0.0,0.0,0.0,3.0
2026-01-04,L1,TH→HQ,20859.0,El Arenal,,2026-01-04 12:20:00,780.0,6,0,6.0,777.0,6.0,0.0,0.0,3.0,9.0
2026-01-04,L1,TH→HQ,20859.0,Mercado,,2026-01-04 12:21:00,780.0,19,0,19.0,771.0,19.0,0.0,0.0,9.0,28.0
2026-01-04,L1,TH→HQ,20859.0,Higueras,2026-01-04 12:37:00,2026-01-04 12:24:00,780.0,5,3,5.0,755.0,5.0,0.0,0.0,28.0,30.0
2026-01-04,L1,TH→HQ,20859.0,Los Condores,2026-01-04 12:41:00,2026-01-04 12:38:00,780.0,3,1,3.0,751.0,3.0,0.0,0.0,30.0,32.0
2026-01-04,L1,TH→HQ,20859.0,UTF Santa Maria,,2026-01-04 12:40:30,780.0,6,0,6.0,748.0,6.0,0.0,0.0,32.0,38.0
2026-01-04,L1,TH→HQ,20859.0,Concepcion,2026-01-04 12:56:00,2026-01-04 12:44:00,780.0,13,21,13.0,763.0,13.0,0.0,0.0,38.0,30.0
2026-01-04,L1,TH→HQ,20859.0,Manquimavida,2026-01-04 13:14:00,2026-01-04 13:07:00,780.0,3,5,3.0,755.0,3.0,0.0,0.0,30.0,28.0
2026-01-04,L1,TH→HQ,20859.0,Chiguayante,2026-01-04 13:10:00,,780.0,0,9,0.0,761.0,0.0,0.0,0.0,28.0,19.0
2026-01-04,L1,TH→HQ,20859.0,Pedro Medina,2026-01-04 13:12:00,,780.0,0,2,0.0,763.0,0.0,0.0,0.0,19.0,17.0
2026-01-04,L1,TH→HQ,20859.0,La Leonera,2026-01-04 13:16:30,,780.0,0,4,0.0,767.0,0.0,0.0,0.0,17.0,13.0
2026-01-04,L1,TH→HQ,20859.0,Hualqui,2026-01-04 13:28:00,,780.0,0,13,0.0,780.0,0.0,0.0,0.0,13.0,0.0
