viaje_idx,tarjeta_id,origen,destino,servicio_final,linea,version_que_gana,t_entrada_viaje,t_salida_viaje,direccion,dia_proceso,etiqueta,servicio_tramo_v1,servicio_tramo_v2
0,190586,Lzo. Arenas,Concepcion,20841,L1,V1,2025-07-16 07:19:32,2025-07-16 07:26:52,TH→HQ,2025-07-16,,20841,20841
1,225569,La Leonera,Higueras,20844,L1,V1,2025-07-16 12:18:34,2025-07-16 13:08:17,HQ→TH,2025-07-16,,20844,20844
2,373929,Manquimavida,Los Condores,20844,L1,V1,2025-07-16 12:27:04,2025-07-16 13:03:52,HQ→TH,2025-07-16,,20844,20844
3,383943,Concepcion,Concepcion,,,N/A,2025-07-16 20:06:23,2025-07-16 20:08:20,,2025-07-16,no viajo,,
4,411535,Chiguayante,Los Condores,20862,L1,V1,2025-07-16 21:54:04,2025-07-16 22:23:07,HQ→TH,2025-07-16,,20862,20862
5,459536,El Arenal,Concepcion,20855,L1,V1,2025-07-16 20:43:58,2025-07-16 21:05:20,TH→HQ,2025-07-16,,20855,20855
6,465946,Higueras,Hualqui,20843,L1,V1,2025-07-16 11:58:09,2025-07-16 12:55:21,TH→HQ,2025-07-16,,20843,20843
7,507956,Concepcion,Concepcion,,,N/A,2025-07-16 12:19:21,2025-07-16 12:20:57,,2025-07-16,no viajo,,
8,544740,Concepcion,Manquimavida,,,N/A,2025-07-16 21:02:54,2025-07-16 21:23:23,,2025-07-16,sin_combo_factible_en_hub|sin_s1_factible_retro,,
9,608118,Lzo. Arenas,Mercado,20844,L1,V1,2025-07-16 12:52:59,2025-07-16 13:13:59,HQ→TH,2025-07-16,,20844,20844
10,643278,Pedro Medina,Hualqui,20855,L1,V1,2025-07-16 21:12:11,2025-07-16 21:42:44,TH→HQ,2025-07-16,,20855,
11,657395,UTF Santa Maria,La Leonera,20841,L1,V1,2025-07-16 07:13:38,2025-07-16 07:49:37,TH→HQ,2025-07-16,,20841,20370
12,676969,UTF Santa Maria,Chiguayante,20843,L1,V1,2025-07-16 11:56:44,2025-07-16 12:36:25,TH→HQ,2025-07-16,,20843,20843
13,729253,Concepcion,La Leonera,,,N/A,2025-07-16 20:51:37,2025-07-16 21:26:16,,2025-07-16,sin_combo_factible_en_hub|sin_s1_factible_retro,,
14,837903,Concepcion,Hualqui,20332,L1,V1,2025-07-16 20:21:34,2025-07-16 21:43:02,TH→HQ,2025-07-16,,20332,20332
15,851381,Manquimavida,Los Condores,20862,L1,V1,2025-07-16 21:50:26,2025-07-16 22:23:15,HQ→TH,2025-07-16,,20862,20862
16,861795,UTF Santa Maria,El Arenal,20315,L1,V1,2025-07-16 12:06:48,2025-07-16 13:12:07,HQ→TH,2025-07-16,,20315,20315
17,869996,Concepcion,Hualqui,20855,L1,V1,2025-07-16 20:45:55,2025-07-16 21:42:30,TH→HQ,2025-07-16,,20855,
18,877292,La Leonera,Concepcion,20856,L1,V1,2025-07-16 15:37:45,2025-07-16 16:14:33,HQ→TH,2025-07-16,,20856,20856
19,886040,Higueras,Concepcion,20855,L1,V1,2025-07-16 20:43:18,2025-07-16 21:05:34,TH→HQ,2025-07-16,,20855,20855
20,927558,Concepcion,Chiguayante,20841,L1,V1,2025-07-16 07:28:27,2025-07-16 07:42:35,TH→HQ,2025-07-16,,20841,20841
21,930503,La Leonera,UTF Santa Maria,20856,L1,V1,2025-07-16 15:46:28,2025-07-16 16:21:01,HQ→TH,2025-07-16,,20856,20856
22,950215,Concepcion,La Leonera,20865,L1,V1,2025-07-16 08:18:18,2025-07-16 08:48:22,TH→HQ,2025-07-16,,20865,20865
23,950263,Los Condores,Concepcion,20855,L1,V1,2025-07-16 20:51:09,2025-07-16 21:19:13,TH→HQ,2025-07-16,combo_relajado_pase1,20855,20332
24,957240,Concepcion,Hualqui,20843,L1,V1,2025-07-16 11:54:08,2025-07-16 12:55:36,TH→HQ,2025-07-16,,20843,20843
