fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-01-21,L1,HQ→TH,20301.0,Hualqui,,2026-01-21 06:13:00,780.0,28,0,28.0,780.0,28.0,0.0,0.0,0.0,28.0
2026-01-21,L1,HQ→TH,20301.0,Concepcion,2026-01-21 06:52:00,2026-01-21 06:21:00,780.0,110,37,110.0,780.0,110.0,0.0,0.0,28.0,101.0
2026-01-21,L1,HQ→TH,20301.0,La Leonera,,2026-01-21 06:26:30,780.0,18,0,18.0,679.0,18.0,0.0,0.0,101.0,119.0
2026-01-21,L1,HQ→TH,20301.0,Manquimavida,,2026-01-21 06:30:00,780.0,13,0,13.0,661.0,13.0,0.0,0.0,119.0,132.0
2026-01-21,L1,HQ→TH,20301.0,Pedro Medina,,2026-01-21 06:30:00,780.0,12,0,12.0,648.0,12.0,0.0,0.0,132.0,144.0
2026-01-21,L1,HQ→TH,20301.0,Chiguayante,,2026-01-21 06:35:30,780.0,8,0,8.0,636.0,8.0,0.0,0.0,144.0,152.0
2026-01-21,L1,HQ→TH,20301.0,Lzo. Arenas,2026-01-21 07:06:00,2026-01-21 07:03:30,780.0,4,14,4.0,642.0,4.0,0.0,0.0,152.0,142.0
2026-01-21,L1,HQ→TH,20301.0,UTF Santa Maria,2026-01-21 07:11:00,2026-01-21 07:06:00,780.0,9,16,9.0,654.0,9.0,0.0,0.0,142.0,135.0
2026-01-21,L1,HQ→TH,20301.0,Los Condores,2026-01-21 07:15:00,2026-01-21 07:11:00,780.0,1,9,1.0,654.0,1.0,0.0,0.0,135.0,127.0
2026-01-21,L1,HQ→TH,20301.0,Higueras,2026-01-21 07:19:00,2026-01-21 07:17:00,780.0,2,67,2.0,720.0,2.0,0.0,0.0,127.0,62.0
2026-01-21,L1,HQ→TH,20301.0,El Arenal,2026-01-21 07:23:00,,780.0,0,15,0.0,733.0,0.0,0.0,0.0,62.0,47.0
2026-01-21,L1,HQ→TH,20301.0,Mercado,2026-01-21 07:27:00,,780.0,0,47,0.0,780.0,0.0,0.0,0.0,47.0,0.0
2026-01-21,L1,HQ→TH,20305.0,Concepcion,2026-01-21 08:01:00,2026-01-21 07:24:00,780.0,68,67,68.0,780.0,68.0,0.0,0.0,0.0,1.0
2026-01-21,L1,HQ→TH,20305.0,Hualqui,,2026-01-21 07:26:00,780.0,47,0,47.0,779.0,47.0,0.0,0.0,1.0,48.0
2026-01-21,L1,HQ→TH,20305.0,La Leonera,2026-01-21 07:42:30,2026-01-21 07:36:30,780.0,26,2,26.0,734.0,26.0,0.0,0.0,48.0,72.0
2026-01-21,L1,HQ→TH,20305.0,Manquimavida,2026-01-21 07:45:00,2026-01-21 07:39:00,780.0,26,1,26.0,709.0,26.0,0.0,0.0,72.0,97.0
2026-01-21,L1,HQ→TH,20305.0,Pedro Medina,2026-01-21 07:48:00,2026-01-21 07:42:00,780.0,7,2,7.0,685.0,7.0,0.0,0.0,97.0,102.0
2026-01-21,L1,HQ→TH,20305.0,Chiguayante,,2026-01-21 07:44:30,780.0,22,0,22.0,678.0,22.0,0.0,0.0,102.0,124.0
2026-01-21,L1,HQ→TH,20305.0,Lzo. Arenas,2026-01-21 08:08:00,2026-01-21 08:04:30,780.0,4,32,4.0,688.0,4.0,0.0,0.0,124.0,96.0
2026-01-21,L1,HQ→TH,20305.0,UTF Santa Maria,2026-01-21 08:13:00,2026-01-21 08:08:30,780.0,4,23,4.0,707.0,4.0,0.0,0.0,96.0,77.0
2026-01-21,L1,HQ→TH,20305.0,Los Condores,2026-01-21 08:17:00,2026-01-21 08:13:00,780.0,1,26,1.0,729.0,1.0,0.0,0.0,77.0,52.0
2026-01-21,L1,HQ→TH,20305.0,Higueras,2026-01-21 08:21:00,,780.0,0,15,0.0,743.0,0.0,0.0,0.0,52.0,37.0
2026-01-21,L1,HQ→TH,20305.0,El Arenal,2026-01-21 08:25:00,,780.0,0,14,0.0,757.0,0.0,0.0,0.0,37.0,23.0
2026-01-21,L1,HQ→TH,20305.0,Mercado,2026-01-21 08:29:00,,780.0,0,23,0.0,780.0,0.0,0.0,0.0,23.0,0.0
2026-01-21,L1,HQ→TH,20309.0,Concepcion,2026-01-21 09:03:00,2026-01-21 08:25:00,780.0,15,43,15.0,780.0,15.0,0.0,0.0,0.0,0.0
2026-01-21,L1,HQ→TH,20309.0,Hualqui,,2026-01-21 08:26:00,780.0,36,0,36.0,780.0,36.0,0.0,0.0,0.0,36.0
2026-01-21,L1,HQ→TH,20309.0,La Leonera,,2026-01-21 08:37:30,780.0,8,0,8.0,744.0,8.0,0.0,0.0,36.0,44.0
2026-01-21,L1,HQ→TH,20309.0,Manquimavida,2026-01-21 08:46:00,2026-01-21 08:39:00,780.0,9,1,9.0,737.0,9.0,0.0,0.0,44.0,52.0
2026-01-21,L1,HQ→TH,20309.0,Pedro Medina,,2026-01-21 08:42:00,780.0,4,0,4.0,728.0,4.0,0.0,0.0,52.0,56.0
2026-01-21,L1,HQ→TH,20309.0,Chiguayante,2026-01-21 08:51:00,2026-01-21 08:45:30,780.0,10,3,10.0,727.0,10.0,0.0,0.0,56.0,63.0
2026-01-21,L1,HQ→TH,20309.0,Los Condores,2026-01-21 09:15:00,2026-01-21 09:02:30,780.0,2,3,2.0,720.0,2.0,0.0,0.0,63.0,62.0
2026-01-21,L1,HQ→TH,20309.0,Lzo. Arenas,2026-01-21 09:08:00,2026-01-21 09:04:00,780.0,2,1,2.0,719.0,2.0,0.0,0.0,62.0,63.0
2026-01-21,L1,HQ→TH,20309.0,UTF Santa Maria,2026-01-21 09:12:00,,780.0,0,6,0.0,723.0,0.0,0.0,0.0,63.0,57.0
2026-01-21,L1,HQ→TH,20309.0,Higueras,2026-01-21 09:21:00,,780.0,0,4,0.0,727.0,0.0,0.0,0.0,57.0,53.0
2026-01-21,L1,HQ→TH,20309.0,El Arenal,2026-01-21 09:24:00,,780.0,0,5,0.0,732.0,0.0,0.0,0.0,53.0,48.0
2026-01-21,L1,HQ→TH,20309.0,Mercado,2026-01-21 09:27:00,,780.0,0,20,0.0,752.0,0.0,0.0,0.0,48.0,28.0
2026-01-21,L1,HQ→TH,20311.0,Hualqui,,2026-01-21 09:08:00,780.0,26,0,26.0,780.0,26.0,0.0,0.0,0.0,26.0
2026-01-21,L1,HQ→TH,20311.0,Concepcion,2026-01-21 09:45:00,2026-01-21 09:17:00,780.0,13,34,13.0,780.0,13.0,0.0,0.0,26.0,5.0
2026-01-21,L1,HQ→TH,20311.0,La Leonera,,2026-01-21 09:23:00,780.0,10,0,10.0,775.0,10.0,0.0,0.0,5.0,15.0
2026-01-21,L1,HQ→TH,20311.0,Manquimavida,,2026-01-21 09:25:00,780.0,10,0,10.0,765.0,10.0,0.0,0.0,15.0,25.0
2026-01-21,L1,HQ→TH,20311.0,Pedro Medina,2026-01-21 09:30:30,2026-01-21 09:26:00,780.0,3,2,3.0,757.0,3.0,0.0,0.0,25.0,26.0
2026-01-21,L1,HQ→TH,20311.0,Chiguayante,,2026-01-21 09:30:00,780.0,3,0,3.0,754.0,3.0,0.0,0.0,26.0,29.0
