fecha,linea,direccion,servicio,estacion,t_arr_est,t_dep_est,capacidad_tren,A_llegadas_anden,D_bajadas,Demanda_anden,Capacidad_disponible,B_embarque,R_quedados,Q_out_cola,L_in_abordo,L_out_abordo
2026-02-05,L1,HQ→TH,20301.0,Hualqui,,2026-02-05 06:14:00,780.0,25,0,25.0,780.0,25.0,0.0,0.0,0.0,25.0
2026-02-05,L1,HQ→TH,20301.0,Concepcion,2026-02-05 06:53:00,2026-02-05 06:19:30,780.0,112,33,112.0,780.0,112.0,0.0,0.0,25.0,104.0
2026-02-05,L1,HQ→TH,20301.0,La Leonera,,2026-02-05 06:26:00,780.0,13,0,13.0,676.0,13.0,0.0,0.0,104.0,117.0
2026-02-05,L1,HQ→TH,20301.0,Manquimavida,,2026-02-05 06:29:30,780.0,16,0,16.0,663.0,16.0,0.0,0.0,117.0,133.0
2026-02-05,L1,HQ→TH,20301.0,Pedro Medina,,2026-02-05 06:30:00,780.0,13,0,13.0,647.0,13.0,0.0,0.0,133.0,146.0
2026-02-05,L1,HQ→TH,20301.0,Chiguayante,2026-02-05 06:40:00,2026-02-05 06:34:30,780.0,8,1,8.0,635.0,8.0,0.0,0.0,146.0,153.0
2026-02-05,L1,HQ→TH,20301.0,Lzo. Arenas,2026-02-05 07:05:00,2026-02-05 06:50:00,780.0,1,8,1.0,635.0,1.0,0.0,0.0,153.0,146.0
2026-02-05,L1,HQ→TH,20301.0,UTF Santa Maria,2026-02-05 07:10:00,2026-02-05 07:07:00,780.0,7,15,7.0,649.0,7.0,0.0,0.0,146.0,138.0
2026-02-05,L1,HQ→TH,20301.0,Los Condores,2026-02-05 07:14:00,2026-02-05 07:08:30,780.0,2,11,2.0,653.0,2.0,0.0,0.0,138.0,129.0
2026-02-05,L1,HQ→TH,20301.0,Higueras,2026-02-05 07:18:00,2026-02-05 07:14:00,780.0,1,63,1.0,714.0,1.0,0.0,0.0,129.0,67.0
2026-02-05,L1,HQ→TH,20301.0,El Arenal,2026-02-05 07:27:00,,780.0,0,23,0.0,736.0,0.0,0.0,0.0,67.0,44.0
2026-02-05,L1,HQ→TH,20301.0,Mercado,2026-02-05 07:31:00,,780.0,0,44,0.0,780.0,0.0,0.0,0.0,44.0,0.0
2026-02-05,L1,HQ→TH,20305.0,Hualqui,,2026-02-05 07:25:00,780.0,41,0,41.0,780.0,41.0,0.0,0.0,0.0,41.0
2026-02-05,L1,HQ→TH,20305.0,Concepcion,2026-02-05 08:03:00,2026-02-05 07:29:00,780.0,57,60,57.0,780.0,57.0,0.0,0.0,41.0,38.0
