fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-02-28,Cajón,Lautaro Centro,Pitrufquén - Victoria,22912,600,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Púa,Pitrufquén - Victoria,22912,1500,Normal
2026-02-28,Temuco,Púa,Pitrufquén - Victoria,22912,1500,Normal
2026-02-28,Temuco,Púa,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,450,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,450,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Discapacitado
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,600,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,600,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,450,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Púa,Pitrufquén - Victoria,22912,1500,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,450,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,600,Adulto Mayor
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,650,Adulto Mayor
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,600,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,1200,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,600,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,0,Discapacitado
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Pillanlelbún,Temuco,Victoria - Pitrufquén,22911,1200,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,600,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,600,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Lautaro Centro,Temuco,Victoria - Pitrufquén,22911,1300,Normal
2026-02-28,Temuco,Pillanlelbún,Pitrufquén - Victoria,22912,400,Estudiante
2026-02-28,Lautaro Centro,Pillanlelbún,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Lautaro Centro,Temuco,Victoria - Pitrufquén,22911,450,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Lautaro Centro,Temuco,Victoria - Pitrufquén,22911,1300,Normal
2026-02-28,Lautaro Centro,Temuco,Victoria - Pitrufquén,22911,450,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Lautaro Centro,Cajón,Victoria - Pitrufquén,22911,200,Estudiante
2026-02-28,Lautaro Centro,Cajón,Victoria - Pitrufquén,22911,200,Estudiante
2026-02-28,Lautaro,Temuco,Victoria - Pitrufquén,22911,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Lautaro,Temuco,Victoria - Pitrufquén,22911,450,Estudiante
2026-02-28,Temuco,Cajón,Pitrufquén - Victoria,22912,300,Adulto Mayor
2026-02-28,Lautaro,Temuco,Victoria - Pitrufquén,22911,450,Estudiante
2026-02-28,Lautaro,Temuco,Victoria - Pitrufquén,22911,1300,Normal
2026-02-28,Lautaro,Cajón,Victoria - Pitrufquén,22911,600,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Quíllem,Lautaro,Victoria - Pitrufquén,22911,550,Adulto Mayor
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,1300,Normal
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Temuco,Lautaro Centro,Pitrufquén - Victoria,22912,0,Estudiante
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,350,Estudiante
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,350,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,1400,Normal
2026-02-28,Perquenco,Temuco,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Perquenco,Temuco,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Perquenco,Temuco,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Perquenco,Temuco,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,550,Adulto Mayor
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,550,Adulto Mayor
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,350,Estudiante
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,1100,Normal
2026-02-28,Perquenco,Temuco,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Perquenco,Temuco,Victoria - Pitrufquén,22911,0,Discapacitado
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,1100,Normal
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,350,Estudiante
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,350,Estudiante
2026-02-28,Perquenco,Lautaro Centro,Victoria - Pitrufquén,22911,350,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22912,1800,Normal
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22912,450,Estudiante
2026-02-28,Púa,Perquenco,Victoria - Pitrufquén,22911,600,Adulto Mayor
2026-02-28,Púa,Temuco,Victoria - Pitrufquén,22911,1500,Normal
2026-02-28,Púa,Pillanlelbún,Victoria - Pitrufquén,22911,450,Estudiante
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,700,Adulto Mayor
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,700,Adulto Mayor
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,600,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,900,Adulto Mayor
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,900,Adulto Mayor
2026-02-28,Freire,Temuco,Pitrufquén - Victoria,22706,1350,Normal
2026-02-28,Freire,Temuco,Pitrufquén - Victoria,22706,1350,Normal
2026-02-28,Freire,Temuco,Pitrufquén - Victoria,22706,450,Estudiante
2026-02-28,Victoria,Púa,Victoria - Pitrufquén,22911,1100,Normal
2026-02-28,Victoria,Púa,Victoria - Pitrufquén,22911,1100,Normal
2026-02-28,Freire,Padre Las Casas-Paradero,Pitrufquén - Victoria,22706,650,Adulto Mayor
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,450,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,600,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,600,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,600,Estudiante
2026-02-28,Pitrufquén,Freire,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Pitrufquén,Freire,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Pitrufquén,Freire,Pitrufquén - Victoria,22706,600,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,900,Adulto Mayor
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,500,Estudiante
2026-02-28,Victoria,Cajón,Victoria - Pitrufquén,22911,900,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Pitrufquén,Freire,Pitrufquén - Victoria,22706,300,Adulto Mayor
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Pitrufquén,Padre Las Casas-Paradero,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Pitrufquén,Freire,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Victoria,Púa,Victoria - Pitrufquén,22911,1100,Normal
2026-02-28,Pitrufquén,Freire,Pitrufquén - Victoria,22706,600,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Pitrufquén,Padre Las Casas-Paradero,Pitrufquén - Victoria,22706,0,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,600,Estudiante
2026-02-28,Pitrufquén,Padre Las Casas-Paradero,Pitrufquén - Victoria,22706,1400,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Perquenco,Victoria,Pitrufquén - Victoria,22908,1300,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,500,Estudiante
2026-02-28,Victoria,Perquenco,Victoria - Pitrufquén,22911,650,Adulto Mayor
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,750,Adulto Mayor
2026-02-28,Victoria,Perquenco,Victoria - Pitrufquén,22911,1300,Normal
2026-02-28,Victoria,Lautaro Centro,Victoria - Pitrufquén,22911,1400,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,600,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,1800,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,1450,Normal
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,600,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,900,Adulto Mayor
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,500,Estudiante
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,500,Estudiante
2026-02-28,Pitrufquén,Temuco,Pitrufquén - Victoria,22706,500,Estudiante
2026-02-28,Victoria,Temuco,Victoria - Pitrufquén,22911,0,Estudiante
2026-02-28,Freire,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Freire,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Freire,Pitrufquén,Victoria - Pitrufquén,22705,600,Normal
2026-02-28,Padre Las Casas-Paradero,Pitrufquén,Victoria - Pitrufquén,22705,450,Estudiante
2026-02-28,Padre Las Casas-Paradero,Pitrufquén,Victoria - Pitrufquén,22705,700,Adulto Mayor
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,550,Adulto Mayor
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,550,Adulto Mayor
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,550,Adulto Mayor
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,550,Adulto Mayor
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,0,Estudiante
2026-02-28,Púa,Victoria,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Quepe,Freire,Victoria - Pitrufquén,22705,200,Estudiante
2026-02-28,Perquenco,Victoria,Pitrufquén - Victoria,22908,1300,Normal
2026-02-28,Perquenco,Victoria,Pitrufquén - Victoria,22908,1300,Normal
2026-02-28,Perquenco,Victoria,Pitrufquén - Victoria,22908,0,Estudiante
2026-02-28,Padre Las Casas-Paradero,Quepe,Victoria - Pitrufquén,22705,600,Normal
2026-02-28,Padre Las Casas-Paradero,Freire,Victoria - Pitrufquén,22705,650,Adulto Mayor
2026-02-28,Padre Las Casas-Paradero,Freire,Victoria - Pitrufquén,22705,650,Adulto Mayor
2026-02-28,Padre Las Casas-Paradero,Pitrufquén,Victoria - Pitrufquén,22705,450,Estudiante
2026-02-28,Padre Las Casas-Paradero,Pitrufquén,Victoria - Pitrufquén,22705,450,Estudiante
2026-02-28,Padre Las Casas-Paradero,Pitrufquén,Victoria - Pitrufquén,22705,1400,Normal
2026-02-28,Lautaro,Perquenco,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Quíllem,Victoria,Pitrufquén - Victoria,22908,650,Adulto Mayor
2026-02-28,Temuco,Padre Las Casas-Paradero,Victoria - Pitrufquén,22705,700,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Freire,Victoria - Pitrufquén,22705,1350,Normal
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,800,Normal
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,800,Normal
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Lautaro,Púa,Pitrufquén - Victoria,22908,1300,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,1400,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,500,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,450,Estudiante
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,450,Estudiante
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,450,Estudiante
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,700,Adulto Mayor
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,450,Estudiante
2026-02-28,Lautaro Centro,Perquenco,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Lautaro Centro,Perquenco,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,700,Adulto Mayor
2026-02-28,Lautaro Centro,Perquenco,Pitrufquén - Victoria,22908,1100,Normal
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,1400,Normal
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,1400,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,0,Estudiante
2026-02-28,Lautaro,Victoria,Pitrufquén - Victoria,22908,1400,Normal
2026-02-28,Temuco,Freire,Victoria - Pitrufquén,22705,1350,Normal
2026-02-28,Temuco,Freire,Victoria - Pitrufquén,22705,450,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,500,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,800,Normal
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,500,Estudiante
2026-02-28,Pillanlelbún,Perquenco,Pitrufquén - Victoria,22908,1300,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,500,Estudiante
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,1450,Normal
2026-02-28,Temuco,Pitrufquén,Victoria - Pitrufquén,22705,0,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22908,0,Estudiante
2026-02-28,Temuco,Victoria,Pitrufquén - Victoria,22908,0,Estudiante
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,250,Estudiante
2026-02-28,Temuco,Quepe,Victoria - Pitrufquén,22705,250,Estudiante
2026-02-28,Temuco,Perquenco,Pitrufquén - Victoria,22908,0,Estudiante
2026-02-28,Temuco,Freire,Victoria - Pitrufquén,22705,1350,Normal
2026-02-28,Temuco,Freire,Victoria - Pitrufquén,22705,0,Estudiante
