fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,500.0,Estudiante
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,0.0,Estudiante
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,1400.0,Normal
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,1400.0,Normal
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,1400.0,Normal
2026-04-30,PERQUENCO,LAUTARO,VI-FQ,22911,350.0,Estudiante
2026-04-30,PERQUENCO,QUILLÉN,VI-FQ,22911,350.0,Estudiante
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,1400.0,Normal
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,1400.0,Normal
2026-04-30,PERQUENCO,LAUTARO,VI-FQ,22911,1100.0,Normal
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,1400.0,Normal
2026-04-30,PERQUENCO,TEMUCO,VI-FQ,22911,1400.0,Normal
2026-04-30,CAJÓN,LAUTARO CENTRO,FQ-VI,22910,200.0,Estudiante
2026-04-30,CAJÓN,LAUTARO CENTRO,FQ-VI,22910,600.0,Normal
2026-04-30,CAJÓN,LAUTARO CENTRO,FQ-VI,22910,600.0,Normal
2026-04-30,LAUTARO CENTRO,TEMUCO,VI-FQ,22911,650.0,Adulto Mayor
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,0.0,Discapacitado
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,PÚA,LAUTARO,VI-FQ,22911,450.0,Estudiante
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,750.0,Adulto Mayor
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,1500.0,Normal
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,1400.0,Normal
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,1400.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,650.0,Adulto Mayor
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,1400.0,Normal
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,1400.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,1800.0,Normal
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,1400.0,Normal
2026-04-30,TEMUCO,PILLANLELBÚN,FQ-VI,22910,1200.0,Normal
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,PILLANLELBÚN,FQ-VI,22910,1200.0,Normal
2026-04-30,TEMUCO,PILLANLELBÚN,FQ-VI,22910,1200.0,Normal
2026-04-30,VICTORIA,PERQUENCO,VI-FQ,22911,1300.0,Normal
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,500.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,VICTORIA,LAUTARO,VI-FQ,22911,1400.0,Normal
2026-04-30,VICTORIA,CAJÓN,VI-FQ,22911,300.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,900.0,Adulto Mayor
2026-04-30,VICTORIA,CAJÓN,VI-FQ,22911,900.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,1800.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,VICTORIA,CAJÓN,VI-FQ,22911,900.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,VICTORIA,TEMUCO,VI-FQ,22911,1800.0,Normal
2026-04-30,TEMUCO,CAJÓN,FQ-VI,22910,600.0,Normal
2026-04-30,VICTORIA,PERQUENCO,VI-FQ,22911,0.0,Otros
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,VICTORIA,PERQUENCO,VI-FQ,22911,1300.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,VICTORIA,PÚA,VI-FQ,22911,1100.0,Normal
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,VICTORIA,PÚA,VI-FQ,22911,1100.0,Normal
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,500.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,700.0,Adulto Mayor
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,VICTORIA,TEMUCO,VI-FQ,22911,1800.0,Normal
2026-04-30,TEMUCO,PÚA,FQ-VI,22910,1500.0,Normal
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,0.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,1400.0,Normal
2026-04-30,VICTORIA,PERQUENCO,VI-FQ,22911,1300.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,VICTORIA,CAJÓN,VI-FQ,22911,900.0,Normal
2026-04-30,TEMUCO,LAUTARO CENTRO,FQ-VI,22910,1300.0,Normal
2026-04-30,VICTORIA,PILLANLELBÚN,VI-FQ,22911,1500.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,1800.0,Normal
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,VICTORIA,FQ-VI,22910,600.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,PERQUENCO,FQ-VI,22910,450.0,Estudiante
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,650.0,Adulto Mayor
2026-04-30,TEMUCO,LAUTARO,FQ-VI,22910,1300.0,Normal
2026-04-30,TEMUCO,PILLANLELBÚN,FQ-VI,22910,1200.0,Normal
