fecha_viaje,estacion_origen,estacion_destino,sentido_viaje,servicio_asignado,tarifa_pagada,tipo_pasajero
2026-04-30,ALERCE,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,ALERCE,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,ALERCE,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,500,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,1200,Normal
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,1200,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,500,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,1200,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,900,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,900,Normal
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,1200,Normal
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,1200,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,500,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,400,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,1200,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,1500,Normal
2026-04-30,ALERCE,LA PALOMA,LLANQUIHUE-LA PALOMA,22617,300,Estudiante
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,500,Estudiante
2026-04-30,LA PALOMA,LLANQUIHUE,LA PALOMA-LLANQUIHUE,22618,500,Estudiante
2026-04-30,LA PALOMA,PUERTO VARAS,LA PALOMA-LLANQUIHUE,22618,1200,Normal
2026-04-30,LLANQUIHUE,LA PALOMA,LLANQUIHUE-LA PALOMA,22617,500,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,900,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,900,Normal
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,450,Adulto Mayor
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,0,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,0,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,300,Estudiante
2026-04-30,LA PALOMA,ALERCE,LA PALOMA-LLANQUIHUE,22618,0,Estudiante
