FECHA_TRANSACCION,NUMERO_TARJETA,MONTO_TRANSACCION,tipo_pasajero_norm
2026-04-26T08:55:49,605653,500,Monedero
2026-04-26T08:55:52,232256741,0,Estudiante
2026-04-26T08:56:12,312131933,210,Estudiante
2026-04-26T08:56:14,955201,610,Monedero
2026-04-26T08:56:15,380677,630,Monedero
2026-04-26T08:56:17,312692860,220,Estudiante
2026-04-26T08:56:18,2000228491,610,Monedero
2026-04-26T08:56:20,312575182,220,Estudiante
2026-04-26T08:56:21,2000198807,630,Monedero
2026-04-26T08:56:23,1320944,650,Monedero
2026-04-26T08:56:25,2000228780,610,Monedero
2026-04-26T08:56:28,252169374,220,Estudiante
2026-04-26T08:56:30,1631942,610,Monedero
2026-04-26T08:56:32,2000087878,610,Monedero
2026-04-26T08:56:33,83639903,200,Estudiante
2026-04-26T08:56:58,2000191775,650,Monedero
2026-04-26T08:57:00,2106000726,0,Otros
2026-04-26T08:57:03,54269035,610,Monedero
2026-04-26T08:58:01,252528959,200,Estudiante
2026-04-26T08:58:06,946073,610,Monedero
2026-04-26T08:58:14,1103846,650,Monedero
2026-04-26T08:58:15,54536665,0,Otros
2026-04-26T08:58:17,53050433,0,Discapacitado
2026-04-26T08:58:19,2000123150,650,Monedero
2026-04-26T08:58:23,1077134,610,Monedero
2026-04-26T08:58:25,312658584,200,Estudiante
2026-04-26T08:58:34,1272188,650,Monedero
2026-04-26T08:58:36,2103010148,320,Adulto Mayor
2026-04-26T08:58:59,1634690,630,Monedero
2026-04-26T08:59:06,2000074521,610,Monedero
2026-04-26T08:59:23,252323871,200,Estudiante
2026-04-26T09:00:08,373829,510,Monedero
2026-04-26T09:00:22,2103000318,260,Adulto Mayor
2026-04-26T09:00:23,53051276,330,Adulto Mayor
2026-04-26T09:00:58,252350033,230,Estudiante
2026-04-26T09:01:25,282172934,170,Estudiante
2026-04-26T09:01:52,252604361,150,Estudiante
2026-04-26T09:01:54,242444261,200,Estudiante
2026-04-26T09:01:55,775638,850,Monedero
2026-04-26T09:01:55,54563019,850,Monedero
2026-04-26T09:01:56,252044130,200,Estudiante
2026-04-26T09:01:56,312668850,280,Estudiante
2026-04-26T09:02:04,2000064509,610,Monedero
2026-04-26T09:02:05,2000141552,610,Monedero
2026-04-26T09:02:08,1634646,650,Monedero
2026-04-26T09:02:11,2000031839,850,Monedero
2026-04-26T09:02:17,2000225072,610,Monedero
2026-04-26T09:02:38,1433187,850,Monedero
2026-04-26T09:03:15,312668751,280,Estudiante
2026-04-26T09:03:20,312425406,230,Estudiante
2026-04-26T09:03:23,54557205,510,Monedero
2026-04-26T09:03:33,252148062,170,Estudiante
2026-04-26T09:03:33,54320473,650,Monedero
2026-04-26T09:03:35,2000097773,790,Monedero
2026-04-26T09:03:37,54557205,510,Monedero
2026-04-26T09:03:39,252500260,150,Estudiante
2026-04-26T09:03:43,54561180,680,Monedero
2026-04-26T09:03:45,2000018326,510,Monedero
2026-04-26T09:03:46,56074553,0,Discapacitado
2026-04-26T09:03:50,886021,680,Monedero
2026-04-26T09:03:50,2000199495,790,Monedero
2026-04-26T09:03:54,312559584,220,Estudiante
2026-04-26T09:03:55,1480561,510,Monedero
2026-04-26T09:03:57,2000199495,790,Monedero
2026-04-26T09:03:58,54307570,510,Monedero
2026-04-26T09:04:02,312693138,220,Estudiante
2026-04-26T09:04:05,1585377,650,Monedero
2026-04-26T09:04:09,2000072582,680,Monedero
2026-04-26T09:04:30,925055,790,Monedero
2026-04-26T09:04:34,1095751,630,Monedero
2026-04-26T09:04:46,312744374,280,Estudiante
2026-04-26T09:04:48,1583469,850,Monedero
2026-04-26T09:04:48,1433875,850,Monedero
2026-04-26T09:04:51,54560318,630,Monedero
2026-04-26T09:04:53,1116349,460,Monedero
2026-04-26T09:04:59,2000223279,850,Monedero
2026-04-26T09:05:09,2000062344,850,Monedero
2026-04-26T09:06:01,2000032916,510,Monedero
2026-04-26T09:06:05,1275668,650,Monedero
2026-04-26T09:06:06,982550,650,Monedero
2026-04-26T09:06:06,312524641,230,Estudiante
2026-04-26T09:06:08,232490790,0,Estudiante
2026-04-26T09:06:14,2000221093,680,Monedero
2026-04-26T09:06:14,1037356,790,Monedero
2026-04-26T09:06:14,1062204,510,Monedero
2026-04-26T09:06:16,312648170,220,Estudiante
2026-04-26T09:06:17,100000209,340,Adulto Mayor
2026-04-26T09:06:19,312685019,170,Estudiante
2026-04-26T09:06:19,53035406,330,Adulto Mayor
2026-04-26T09:06:21,312433411,170,Estudiante
2026-04-26T09:06:23,53042799,330,Adulto Mayor
2026-04-26T09:06:27,2103002634,340,Adulto Mayor
2026-04-26T09:06:30,2000228133,440,Monedero
2026-04-26T09:06:31,53034660,320,Adulto Mayor
2026-04-26T09:06:32,252572417,260,Estudiante
2026-04-26T09:06:33,1037356,790,Monedero
2026-04-26T09:06:36,610525,680,Monedero
2026-04-26T09:06:39,1566759,510,Monedero
2026-04-26T09:06:44,900053037165,400,Adulto Mayor
2026-04-26T09:06:44,2000178875,790,Monedero
2026-04-26T09:06:44,1033437,680,Monedero
2026-04-26T09:06:48,1257495,850,Monedero
2026-04-26T09:06:51,252606440,230,Estudiante
2026-04-26T09:06:52,1154667,630,Monedero
2026-04-26T09:06:54,54440553,630,Monedero
2026-04-26T09:06:56,312689229,280,Estudiante
2026-04-26T09:06:58,312672240,280,Estudiante
2026-04-26T09:07:00,2000022918,630,Monedero
2026-04-26T09:07:03,2000112426,850,Monedero
2026-04-26T09:07:06,56075410,230,Adulto Mayor
2026-04-26T09:07:10,1389627,630,Monedero
2026-04-26T09:07:12,2000077311,680,Monedero
2026-04-26T09:07:12,2000000533,850,Monedero
2026-04-26T09:07:13,2000124031,650,Monedero
2026-04-26T09:07:15,56010374,680,Monedero
2026-04-26T09:07:16,1077154,790,Monedero
2026-04-26T09:07:40,2000014580,630,Monedero
2026-04-26T09:09:09,2000062504,680,Monedero
2026-04-26T09:09:09,2100006277,270,Adulto Mayor
2026-04-26T09:09:11,312592732,290,Estudiante
2026-04-26T09:09:11,312555660,220,Estudiante
2026-04-26T09:09:19,54510032,790,Monedero
2026-04-26T09:09:23,630893,790,Monedero
2026-04-26T09:09:25,670787,530,Monedero
2026-04-26T09:09:27,2000184077,650,Monedero
2026-04-26T09:09:29,2000127896,530,Monedero
2026-04-26T09:09:29,2106006543,0,Discapacitado
2026-04-26T09:09:31,2000172463,650,Monedero
2026-04-26T09:09:33,2000058692,530,Monedero
2026-04-26T09:09:35,2000213358,880,Monedero
2026-04-26T09:09:36,2000246092,880,Monedero
2026-04-26T09:09:37,54516641,790,Monedero
2026-04-26T09:09:54,2000083514,450,Monedero
2026-04-26T09:09:56,54300062,790,Monedero
2026-04-26T09:09:57,54592537,540,Monedero
2026-04-26T09:09:57,1313429,540,Monedero
2026-04-26T09:10:32,1109808,790,Monedero
2026-04-26T09:11:14,54566343,650,Monedero
2026-04-26T09:11:26,312485440,180,Estudiante
2026-04-26T09:11:31,56081557,400,Adulto Mayor
2026-04-26T09:12:07,53035201,880,Monedero
2026-04-26T09:12:09,2000212377,880,Monedero
2026-04-26T09:12:10,54580152,650,Monedero
2026-04-26T09:12:16,2040092400,880,Monedero
2026-04-26T09:12:18,1441950,530,Monedero
2026-04-26T09:12:21,1635085,880,Monedero
2026-04-26T09:12:24,1434144,880,Monedero
2026-04-26T09:12:24,2040136516,880,Monedero
2026-04-26T09:12:27,466917,650,Monedero
2026-04-26T09:12:27,2106003535,0,Discapacitado
2026-04-26T09:12:28,496460,850,Monedero
2026-04-26T09:12:28,312720732,190,Estudiante
2026-04-26T09:12:29,56018011,850,Monedero
2026-04-26T09:12:29,1631920,880,Monedero
2026-04-26T09:12:33,2000226831,880,Monedero
2026-04-26T09:12:34,252124240,290,Estudiante
2026-04-26T09:12:34,242443567,190,Estudiante
2026-04-26T09:12:34,312367171,280,Estudiante
2026-04-26T09:12:35,265142,880,Monedero
2026-04-26T09:12:36,252372670,280,Estudiante
2026-04-26T09:12:36,733647,850,Monedero
2026-04-26T09:12:38,56080484,290,Adulto Mayor
2026-04-26T09:12:39,252150788,280,Estudiante
2026-04-26T09:12:40,2000120287,850,Monedero
2026-04-26T09:12:41,2000195225,570,Monedero
2026-04-26T09:12:42,2000012921,880,Monedero
2026-04-26T09:12:43,2000092545,570,Monedero
2026-04-26T09:12:44,54581660,570,Monedero
2026-04-26T09:12:44,252405669,280,Estudiante
2026-04-26T09:12:44,2000211992,650,Monedero
2026-04-26T09:12:47,54583656,880,Monedero
2026-04-26T09:12:47,54564888,850,Monedero
2026-04-26T09:12:47,53041379,570,Monedero
2026-04-26T09:12:48,54517658,570,Monedero
2026-04-26T09:12:53,2000164501,880,Monedero
2026-04-26T09:12:53,1365055,850,Monedero
2026-04-26T09:12:54,53042756,440,Adulto Mayor
2026-04-26T09:12:54,56069011,850,Monedero
2026-04-26T09:12:55,1476546,570,Monedero
2026-04-26T09:12:55,2000050375,850,Monedero
2026-04-26T09:12:58,2000198577,850,Monedero
2026-04-26T09:12:58,1497021,570,Monedero
2026-04-26T09:12:58,2000247430,570,Monedero
2026-04-26T09:12:59,252550106,190,Estudiante
2026-04-26T09:13:00,54550095,880,Monedero
2026-04-26T09:13:00,312785985,190,Estudiante
2026-04-26T09:13:01,1181515,570,Monedero
2026-04-26T09:13:04,1574616,570,Monedero
2026-04-26T09:13:05,2000176701,570,Monedero
2026-04-26T09:13:05,96608661,280,Estudiante
2026-04-26T09:13:06,2000225357,570,Monedero
2026-04-26T09:13:06,2100004836,430,Adulto Mayor
2026-04-26T09:13:07,2020027082,880,Monedero
2026-04-26T09:13:07,53055244,570,Monedero
2026-04-26T09:13:07,1086448,850,Monedero
2026-04-26T09:13:08,252392148,190,Estudiante
2026-04-26T09:13:08,302163300,280,Estudiante
2026-04-26T09:13:09,1532312,880,Monedero
2026-04-26T09:13:10,252266589,190,Estudiante
2026-04-26T09:13:12,56031314,570,Monedero
2026-04-26T09:13:13,2000122138,570,Monedero
2026-04-26T09:13:13,1528164,570,Monedero
2026-04-26T09:13:16,1535440,880,Monedero
2026-04-26T09:13:17,312527727,280,Estudiante
2026-04-26T09:13:19,1006663,570,Monedero
2026-04-26T09:13:19,784428,570,Monedero
2026-04-26T09:13:22,2000194242,850,Monedero
2026-04-26T09:13:23,917715,880,Monedero
2026-04-26T09:13:24,2000247433,570,Monedero
2026-04-26T09:13:24,965279,850,Monedero
2026-04-26T09:13:24,726594,850,Monedero
2026-04-26T09:13:25,2000212996,570,Monedero
2026-04-26T09:13:26,1635110,850,Monedero
2026-04-26T09:13:28,2040088159,570,Monedero
2026-04-26T09:13:29,53049800,0,Discapacitado
2026-04-26T09:13:30,2000041662,850,Monedero
2026-04-26T09:13:30,312618700,190,Estudiante
2026-04-26T09:13:30,252544517,290,Estudiante
2026-04-26T09:13:31,56063669,570,Monedero
2026-04-26T09:13:34,54439994,570,Monedero
2026-04-26T09:13:36,1178021,570,Monedero
2026-04-26T09:13:37,2000068949,570,Monedero
2026-04-26T09:13:38,436372,850,Monedero
2026-04-26T09:13:38,312785909,290,Estudiante
2026-04-26T09:13:38,610747,850,Monedero
2026-04-26T09:13:42,2000217625,570,Monedero
2026-04-26T09:13:42,2000193520,570,Monedero
2026-04-26T09:13:47,54300921,850,Monedero
2026-04-26T09:13:53,2000005204,570,Monedero
2026-04-26T09:13:55,54300921,850,Monedero
2026-04-26T09:14:01,2000054718,850,Monedero
2026-04-26T09:14:18,2000132672,850,Monedero
2026-04-26T09:14:22,2106003459,0,Discapacitado
2026-04-26T09:14:35,2000034794,850,Monedero
2026-04-26T09:14:36,54539447,850,Monedero
2026-04-26T09:14:43,252493980,280,Estudiante
2026-04-26T09:14:58,2000095487,570,Monedero
2026-04-26T09:14:58,54497231,850,Monedero
2026-04-26T09:15:14,2000091752,850,Monedero
2026-04-26T09:15:17,312611693,280,Estudiante
2026-04-26T09:15:24,312408344,180,Estudiante
2026-04-26T09:15:25,56082488,440,Adulto Mayor
2026-04-26T09:15:29,2106007354,0,Discapacitado
2026-04-26T09:15:40,2103003312,430,Adulto Mayor
2026-04-26T09:15:43,53044918,0,Otros
2026-04-26T09:15:48,58011059,430,Adulto Mayor
2026-04-26T09:15:48,2106007114,0,Discapacitado
2026-04-26T09:15:49,53037063,0,Otros
2026-04-26T09:15:55,312610787,280,Estudiante
2026-04-26T09:15:55,53035560,430,Adulto Mayor
2026-04-26T09:16:16,53049678,430,Adulto Mayor
2026-04-26T09:16:22,2000187333,850,Monedero
2026-04-26T09:16:34,2000061071,850,Monedero
2026-04-26T09:16:40,2000205289,880,Monedero
2026-04-26T09:16:43,2040093952,880,Monedero
2026-04-26T09:16:44,2000228255,850,Monedero
2026-04-26T09:18:16,2000191324,420,Monedero
2026-04-26T09:18:24,2040089982,550,Monedero
2026-04-26T09:18:35,1448337,540,Monedero
2026-04-26T09:18:49,1591576,850,Monedero
2026-04-26T09:20:41,2000174547,880,Monedero
2026-04-26T09:20:42,2000133618,570,Monedero
2026-04-26T09:20:49,242549709,150,Estudiante
2026-04-26T09:20:51,2000072951,880,Monedero
2026-04-26T09:20:57,2000072951,880,Monedero
2026-04-26T09:22:41,2040102600,560,Monedero
2026-04-26T09:22:41,2000062986,880,Monedero
2026-04-26T09:23:15,1634822,790,Monedero
2026-04-26T09:23:57,2106003896,0,Discapacitado
2026-04-26T09:24:07,312568730,190,Estudiante
2026-04-26T09:24:49,1629004,530,Monedero
2026-04-26T09:25:06,252530054,180,Estudiante
2026-04-26T09:26:17,1173734,570,Monedero
2026-04-26T09:27:54,2000023494,460,Monedero
2026-04-26T09:27:58,2000227456,460,Monedero
2026-04-26T09:28:03,1635115,530,Monedero
2026-04-26T09:28:36,2106003369,0,Discapacitado
2026-04-26T09:29:56,312621912,190,Estudiante
2026-04-26T09:30:03,2000020913,590,Monedero
2026-04-26T09:30:06,54578515,590,Monedero
2026-04-26T09:31:49,2000224197,570,Monedero
2026-04-26T09:32:06,1086635,550,Monedero
2026-04-26T09:32:21,312743897,190,Estudiante
2026-04-26T09:32:21,54470982,570,Monedero
2026-04-26T09:32:24,312508143,190,Estudiante
2026-04-26T09:32:25,312723496,140,Estudiante
2026-04-26T09:32:30,312742974,200,Estudiante
2026-04-26T09:32:37,1603127,570,Monedero
2026-04-26T09:32:43,54511869,510,Monedero
2026-04-26T09:32:46,1335776,560,Monedero
2026-04-26T09:32:50,1336451,570,Monedero
2026-04-26T09:32:51,2000166021,550,Monedero
2026-04-26T09:32:54,425290,510,Monedero
2026-04-26T09:33:07,2000248491,570,Monedero
2026-04-26T09:33:11,54601571,580,Monedero
2026-04-26T09:33:37,1313412,570,Monedero
2026-04-26T09:33:40,2000165143,580,Monedero
2026-04-26T09:33:43,54546670,430,Monedero
2026-04-26T09:33:54,2000165143,580,Monedero
2026-04-26T09:34:05,1635106,580,Monedero
2026-04-26T09:34:25,2000198319,630,Monedero
2026-04-26T09:34:26,2000179648,610,Monedero
2026-04-26T09:34:27,838337,580,Monedero
2026-04-26T09:34:41,2000202505,570,Monedero
2026-04-26T09:34:49,2000037732,510,Monedero
2026-04-26T09:34:51,312184575,140,Estudiante
2026-04-26T09:34:52,2000116133,510,Monedero
2026-04-26T09:34:54,54315624,570,Monedero
2026-04-26T09:34:56,54441107,510,Monedero
2026-04-26T09:35:12,1232497,570,Monedero
2026-04-26T09:35:20,56082192,260,Adulto Mayor
2026-04-26T09:35:24,54525088,590,Monedero
2026-04-26T09:35:30,312778343,190,Estudiante
2026-04-26T09:35:55,1409182,570,Monedero
2026-04-26T09:36:08,1635116,570,Monedero
2026-04-26T09:36:26,2000117452,610,Monedero
2026-04-26T09:37:39,54460117,570,Monedero
2026-04-26T09:37:40,1413538,590,Monedero
2026-04-26T09:37:44,2000008701,570,Monedero
2026-04-26T09:37:47,2040234861,590,Monedero
2026-04-26T09:38:01,2000214330,630,Monedero
2026-04-26T09:38:04,2000220243,610,Monedero
2026-04-26T09:38:19,53048256,320,Adulto Mayor
2026-04-26T09:40:27,1206411,630,Monedero
2026-04-26T09:40:38,312724842,140,Estudiante
2026-04-26T09:40:39,2000094828,610,Monedero
2026-04-26T09:40:42,312575319,200,Estudiante
2026-04-26T09:40:44,252375487,220,Estudiante
2026-04-26T09:40:45,54241801,430,Monedero
2026-04-26T09:40:46,312598882,200,Estudiante
2026-04-26T09:40:48,2000243560,610,Monedero
2026-04-26T09:40:50,1436748,430,Monedero
2026-04-26T09:40:51,54429532,610,Monedero
2026-04-26T09:40:55,726848,610,Monedero
2026-04-26T09:40:55,2000206508,610,Monedero
2026-04-26T09:40:58,53044381,0,Otros
2026-04-26T09:40:58,312685018,210,Estudiante
2026-04-26T09:41:03,53044852,0,Otros
2026-04-26T09:41:03,2040088433,630,Monedero
2026-04-26T09:41:03,58011056,320,Adulto Mayor
2026-04-26T09:41:08,2106000251,0,Discapacitado
2026-04-26T09:41:09,242461333,140,Estudiante
2026-04-26T09:41:12,2000204950,630,Monedero
2026-04-26T09:41:12,1000110,630,Monedero
2026-04-26T09:41:16,54243321,610,Monedero
2026-04-26T09:41:19,1366128,630,Monedero
2026-04-26T09:41:21,1461657,430,Monedero
2026-04-26T09:41:44,232248484,0,Estudiante
2026-04-26T09:41:45,312555465,210,Estudiante
2026-04-26T09:41:45,1046451,630,Monedero
2026-04-26T09:41:46,900053037897,320,Adulto Mayor
2026-04-26T09:41:50,54289879,630,Monedero
2026-04-26T09:41:51,312555835,220,Estudiante
2026-04-26T09:41:51,2000191036,630,Monedero
2026-04-26T09:41:55,2000029586,650,Monedero
2026-04-26T09:42:45,312485342,210,Estudiante
2026-04-26T09:43:16,2000223847,610,Monedero
2026-04-26T09:43:30,53055390,650,Monedero
2026-04-26T09:43:55,746919,650,Monedero
2026-04-26T09:44:00,2000110820,650,Monedero
2026-04-26T09:44:02,2020001373,430,Monedero
2026-04-26T09:44:10,242285317,220,Estudiante
2026-04-26T09:44:10,692171,430,Monedero
2026-04-26T09:44:13,1588846,630,Monedero
2026-04-26T09:44:15,312617397,140,Estudiante
2026-04-26T09:44:18,2040147401,430,Monedero
2026-04-26T09:44:35,2000226886,440,Monedero
2026-04-26T09:44:40,2000012559,500,Monedero
2026-04-26T09:44:54,2000063242,430,Monedero
2026-04-26T09:44:58,1566608,420,Monedero
2026-04-26T09:46:08,2000092442,790,Monedero
2026-04-26T09:46:47,53049142,310,Adulto Mayor
2026-04-26T09:46:48,2000116173,450,Monedero
2026-04-26T09:47:15,2000024394,850,Monedero
2026-04-26T09:47:17,53036634,430,Adulto Mayor
2026-04-26T09:47:37,1600450,850,Monedero
2026-04-26T09:47:45,919890,610,Monedero
2026-04-26T09:48:16,242719224,260,Estudiante
2026-04-26T09:48:21,53051700,430,Adulto Mayor
2026-04-26T09:48:23,2106007639,0,Discapacitado
2026-04-26T09:48:26,2000243581,510,Monedero
2026-04-26T09:48:28,54524870,790,Monedero
2026-04-26T09:48:36,54434542,680,Monedero
2026-04-26T09:48:42,2000194208,650,Monedero
2026-04-26T09:48:46,312270181,170,Estudiante
2026-04-26T09:48:47,2100005719,310,Adulto Mayor
2026-04-26T09:48:47,58008791,340,Adulto Mayor
2026-04-26T09:48:48,252461651,220,Estudiante
2026-04-26T09:48:53,2000133972,680,Monedero
2026-04-26T09:50:10,2000022802,900,Monedero
2026-04-26T09:50:37,312744671,170,Estudiante
2026-04-26T09:50:39,302345512,170,Estudiante
2026-04-26T09:50:44,2000056607,650,Monedero
2026-04-26T09:50:45,1533241,790,Monedero
2026-04-26T09:50:49,1623325,650,Monedero
2026-04-26T09:50:51,312802152,170,Estudiante
2026-04-26T09:50:53,1179744,510,Monedero
2026-04-26T09:50:53,56031383,680,Monedero
2026-04-26T09:50:57,2000195540,650,Monedero
2026-04-26T09:51:04,312659486,220,Estudiante
2026-04-26T09:51:06,2000056901,680,Monedero
2026-04-26T09:51:10,252604272,260,Estudiante
2026-04-26T09:51:22,1318957,790,Monedero
2026-04-26T09:51:25,54584795,630,Monedero
2026-04-26T09:51:25,54525099,630,Monedero
2026-04-26T09:51:25,2000200664,790,Monedero
2026-04-26T09:51:26,58009332,320,Adulto Mayor
2026-04-26T09:51:30,54522502,510,Monedero
2026-04-26T09:51:39,2000224360,900,Monedero
2026-04-26T09:51:39,1635183,630,Monedero
2026-04-26T09:51:47,58032139,320,Adulto Mayor
2026-04-26T09:51:49,58011359,320,Adulto Mayor
2026-04-26T09:51:57,1522623,850,Monedero
2026-04-26T09:51:59,53037749,430,Adulto Mayor
2026-04-26T09:52:00,56064486,850,Monedero
2026-04-26T09:52:01,312659527,280,Estudiante
2026-04-26T09:52:04,2000057057,850,Monedero
2026-04-26T09:52:05,2100004703,850,Monedero
2026-04-26T09:52:07,2000224800,850,Monedero
2026-04-26T09:52:18,53035645,460,Monedero
2026-04-26T09:52:30,885963,850,Monedero
2026-04-26T09:52:49,54574273,440,Monedero
2026-04-26T09:53:57,2000134149,460,Monedero
2026-04-26T09:54:01,312505320,150,Estudiante
2026-04-26T09:54:03,56046332,650,Monedero
2026-04-26T09:54:06,53035140,440,Adulto Mayor
2026-04-26T09:54:09,56022994,880,Monedero
2026-04-26T09:54:11,2000231163,650,Monedero
2026-04-26T09:54:12,252460662,290,Estudiante
2026-04-26T09:54:15,56071919,330,Adulto Mayor
2026-04-26T09:54:16,2000213955,650,Monedero
2026-04-26T09:54:21,2000196583,880,Monedero
2026-04-26T09:54:26,56075366,440,Adulto Mayor
2026-04-26T09:54:30,2000210785,900,Monedero
2026-04-26T09:54:31,1061845,650,Monedero
2026-04-26T09:54:45,2103003088,230,Adulto Mayor
2026-04-26T09:54:48,53043139,230,Adulto Mayor
2026-04-26T09:54:56,608099,880,Monedero
2026-04-26T09:55:34,2000077391,450,Monedero
2026-04-26T09:55:35,2000179423,790,Monedero
2026-04-26T09:56:33,1290406,880,Monedero
2026-04-26T09:56:35,2000226896,880,Monedero
2026-04-26T09:56:52,54483518,570,Monedero
2026-04-26T09:56:57,2040038844,570,Monedero
2026-04-26T09:56:57,768884,570,Monedero
2026-04-26T09:57:00,242221726,190,Estudiante
2026-04-26T09:57:04,312595824,280,Estudiante
2026-04-26T09:57:06,312778178,290,Estudiante
2026-04-26T09:57:08,2000243816,570,Monedero
2026-04-26T09:57:08,1086404,880,Monedero
2026-04-26T09:57:10,282181542,280,Estudiante
2026-04-26T09:57:11,1567184,850,Monedero
2026-04-26T09:57:12,2102002782,850,Monedero
2026-04-26T09:57:13,56071514,290,Adulto Mayor
2026-04-26T09:57:14,2000107556,850,Monedero
2026-04-26T09:57:14,2100004821,440,Adulto Mayor
2026-04-26T09:57:15,1501939,880,Monedero
2026-04-26T09:57:15,54532790,880,Monedero
2026-04-26T09:57:15,2100007001,0,Otros
2026-04-26T09:57:16,2000005174,570,Monedero
2026-04-26T09:57:18,312265528,190,Estudiante
2026-04-26T09:57:19,54605186,570,Monedero
2026-04-26T09:57:21,2103001105,430,Adulto Mayor
2026-04-26T09:57:21,2106001094,0,Discapacitado
2026-04-26T09:57:21,312176829,280,Estudiante
2026-04-26T09:57:22,2106006923,0,Discapacitado
2026-04-26T09:57:22,54437833,850,Monedero
2026-04-26T09:57:24,2000206483,850,Monedero
2026-04-26T09:57:25,772284,880,Monedero
2026-04-26T09:57:26,312506170,190,Estudiante
2026-04-26T09:57:28,1596485,570,Monedero
2026-04-26T09:57:33,1606918,850,Monedero
2026-04-26T09:57:37,1472904,850,Monedero
2026-04-26T09:57:40,1624827,850,Monedero
2026-04-26T09:57:43,53052253,0,Discapacitado
2026-04-26T09:57:43,2000092411,570,Monedero
2026-04-26T09:57:45,2000216187,530,Monedero
2026-04-26T09:57:48,54592635,530,Monedero
2026-04-26T09:57:51,1132930,570,Monedero
2026-04-26T09:57:52,2000038015,880,Monedero
2026-04-26T09:57:53,53056327,230,Adulto Mayor
2026-04-26T09:57:56,2103001437,430,Adulto Mayor
2026-04-26T09:57:57,2000172314,850,Monedero
2026-04-26T09:57:57,2000117483,650,Monedero
2026-04-26T09:57:58,312601396,290,Estudiante
2026-04-26T09:57:59,2000228286,880,Monedero
2026-04-26T09:58:01,242686290,220,Estudiante
2026-04-26T09:58:01,1635111,880,Monedero
2026-04-26T09:58:02,2000037098,880,Monedero
2026-04-26T09:58:02,252459289,280,Estudiante
2026-04-26T09:58:04,893187,570,Monedero
2026-04-26T09:58:05,2000073220,880,Monedero
2026-04-26T09:58:05,2000184715,850,Monedero
2026-04-26T09:58:05,839933,850,Monedero
2026-04-26T09:58:08,1635107,880,Monedero
2026-04-26T09:58:08,1635113,880,Monedero
2026-04-26T09:58:10,2000073220,880,Monedero
2026-04-26T09:58:10,2000200823,880,Monedero
2026-04-26T09:58:12,54509456,530,Monedero
2026-04-26T09:58:23,54536835,0,Otros
2026-04-26T09:58:25,232367011,0,Estudiante
2026-04-26T09:58:30,2000189752,850,Monedero
2026-04-26T09:58:33,312723765,290,Estudiante
2026-04-26T09:58:36,312744616,190,Estudiante
2026-04-26T09:58:42,1635109,880,Monedero
2026-04-26T09:58:49,1597190,910,Monedero
2026-04-26T09:58:55,2000161820,570,Monedero
2026-04-26T09:58:56,252323544,220,Estudiante
