FECHA_TRANSACCION,NUMERO_TARJETA,MONTO_TRANSACCION,tipo_pasajero_norm
2026-04-19T08:15:49,2000226035,420,Monedero
2026-04-19T08:36:09,53044848,0,Otros
2026-04-19T08:37:01,389996,450,Monedero
2026-04-19T08:40:33,2000101708,530,Monedero
2026-04-19T08:42:01,729276,570,Monedero
2026-04-19T08:42:55,54254639,530,Monedero
2026-04-19T08:43:00,252530367,150,Estudiante
2026-04-19T08:43:02,2000043064,530,Monedero
2026-04-19T08:45:12,54546620,570,Monedero
2026-04-19T08:46:11,2000046043,510,Monedero
2026-04-19T08:46:16,1215010,570,Monedero
2026-04-19T08:46:21,54421970,570,Monedero
2026-04-19T08:46:41,1547105,420,Monedero
2026-04-19T08:46:44,1616587,570,Monedero
2026-04-19T08:46:57,1616587,570,Monedero
2026-04-19T08:47:01,1616586,570,Monedero
2026-04-19T08:48:48,1616623,420,Monedero
2026-04-19T08:49:25,2000188888,570,Monedero
2026-04-19T08:50:27,312700413,190,Estudiante
2026-04-19T08:50:42,1598987,510,Monedero
2026-04-19T08:51:29,2000043539,430,Monedero
2026-04-19T08:51:30,1436748,570,Monedero
2026-04-19T08:51:31,54550791,570,Monedero
2026-04-19T08:51:35,1294327,570,Monedero
2026-04-19T08:51:44,2000056848,570,Monedero
2026-04-19T08:51:56,1616622,570,Monedero
2026-04-19T08:51:58,2000222251,570,Monedero
2026-04-19T08:52:00,1227492,510,Monedero
2026-04-19T08:52:28,1491908,570,Monedero
2026-04-19T08:52:30,2000230641,570,Monedero
2026-04-19T08:52:34,312439416,190,Estudiante
2026-04-19T08:53:05,56080086,320,Adulto Mayor
2026-04-19T08:53:08,252507245,210,Estudiante
2026-04-19T08:53:14,54561203,650,Monedero
2026-04-19T08:53:24,2000114898,610,Monedero
2026-04-19T08:53:30,2000114898,610,Monedero
2026-04-19T08:53:31,58019168,220,Adulto Mayor
2026-04-19T08:53:44,2000032432,610,Monedero
2026-04-19T08:54:13,53043800,0,Otros
2026-04-19T08:54:15,252092005,190,Estudiante
2026-04-19T08:54:17,2000022261,570,Monedero
2026-04-19T08:54:23,2000025859,570,Monedero
2026-04-19T08:54:29,2000008890,570,Monedero
2026-04-19T08:54:36,56080014,220,Adulto Mayor
2026-04-19T08:54:49,740645,540,Monedero
2026-04-19T08:54:52,1616620,500,Monedero
2026-04-19T08:54:52,1497697,570,Monedero
2026-04-19T08:55:02,1615145,540,Monedero
2026-04-19T08:55:03,2000079381,540,Monedero
2026-04-19T08:55:11,282172934,170,Estudiante
2026-04-19T08:55:14,1615201,500,Monedero
2026-04-19T08:55:17,2000227646,540,Monedero
2026-04-19T08:55:23,2000227646,540,Monedero
2026-04-19T08:55:27,312389528,170,Estudiante
2026-04-19T08:55:29,242626781,170,Estudiante
2026-04-19T08:55:32,2040141650,500,Monedero
2026-04-19T08:55:34,54310864,500,Monedero
2026-04-19T08:55:34,2100008334,0,Discapacitado
2026-04-19T08:55:37,252461021,170,Estudiante
2026-04-19T08:55:41,1616627,420,Monedero
2026-04-19T08:55:42,1616616,500,Monedero
2026-04-19T08:55:44,1615201,500,Monedero
2026-04-19T08:55:44,1130762,500,Monedero
2026-04-19T08:55:48,2000202748,500,Monedero
2026-04-19T08:55:51,54519827,500,Monedero
2026-04-19T08:55:55,54519827,500,Monedero
2026-04-19T08:55:59,1206411,630,Monedero
2026-04-19T08:56:00,312131933,210,Estudiante
2026-04-19T08:56:01,282158241,170,Estudiante
2026-04-19T08:56:02,282160983,200,Estudiante
2026-04-19T08:56:03,1312049,500,Monedero
2026-04-19T08:56:06,53050201,250,Adulto Mayor
2026-04-19T08:56:06,2000087878,610,Monedero
2026-04-19T08:56:06,83639903,200,Estudiante
2026-04-19T08:56:07,1228570,650,Monedero
2026-04-19T08:56:10,1312049,500,Monedero
2026-04-19T08:56:11,1320944,650,Monedero
2026-04-19T08:56:11,53050444,0,Discapacitado
2026-04-19T08:56:17,53050444,500,Monedero
2026-04-19T08:56:22,1008675,500,Monedero
2026-04-19T08:56:24,1485885,500,Monedero
2026-04-19T08:56:46,1432936,500,Monedero
2026-04-19T08:57:23,1616621,500,Monedero
2026-04-19T08:57:37,1616621,500,Monedero
2026-04-19T08:57:51,302167392,140,Estudiante
2026-04-19T08:57:59,54536665,0,Otros
2026-04-19T08:58:03,252203612,140,Estudiante
2026-04-19T08:58:04,54500278,430,Monedero
2026-04-19T08:58:19,312744616,140,Estudiante
2026-04-19T08:58:28,2103010148,320,Adulto Mayor
2026-04-19T08:58:28,312551962,210,Estudiante
2026-04-19T08:58:32,2000191063,630,Monedero
2026-04-19T08:58:49,252323871,200,Estudiante
2026-04-19T08:58:56,2000143076,420,Monedero
2026-04-19T09:00:09,2000124287,510,Monedero
2026-04-19T09:00:25,312757392,280,Estudiante
2026-04-19T09:00:29,2000217735,610,Monedero
2026-04-19T09:00:29,252528959,200,Estudiante
2026-04-19T09:03:04,54320473,650,Monedero
2026-04-19T09:03:05,676973,680,Monedero
2026-04-19T09:03:06,54497166,680,Monedero
2026-04-19T09:03:07,54495989,510,Monedero
2026-04-19T09:03:13,252500260,150,Estudiante
2026-04-19T09:03:14,252264624,260,Estudiante
2026-04-19T09:03:15,56074553,0,Discapacitado
2026-04-19T09:03:18,2000018326,510,Monedero
2026-04-19T09:03:28,54525173,510,Monedero
2026-04-19T09:03:30,312648170,220,Estudiante
2026-04-19T09:03:35,302233683,150,Estudiante
2026-04-19T09:03:36,252264627,170,Estudiante
2026-04-19T09:03:46,242444261,200,Estudiante
2026-04-19T09:03:46,1088542,680,Monedero
2026-04-19T09:03:47,2000089628,650,Monedero
2026-04-19T09:03:47,1616628,510,Monedero
2026-04-19T09:03:48,2000127896,440,Monedero
2026-04-19T09:03:50,2000129352,850,Monedero
2026-04-19T09:03:52,1616579,790,Monedero
2026-04-19T09:03:54,312743930,280,Estudiante
2026-04-19T09:03:55,1349718,510,Monedero
2026-04-19T09:03:56,252444,790,Monedero
2026-04-19T09:03:59,458254,610,Monedero
2026-04-19T09:04:03,54499899,650,Monedero
2026-04-19T09:04:10,1614018,790,Monedero
2026-04-19T09:04:14,1433187,850,Monedero
2026-04-19T09:04:20,312757721,280,Estudiante
2026-04-19T09:04:20,2106001761,0,Discapacitado
2026-04-19T09:04:24,252198600,220,Estudiante
2026-04-19T09:04:26,54431921,420,Monedero
2026-04-19T09:04:32,2000222087,790,Monedero
2026-04-19T09:04:37,54434344,790,Monedero
2026-04-19T09:04:37,2000205358,850,Monedero
2026-04-19T09:05:09,2000003974,850,Monedero
2026-04-19T09:05:36,53042962,210,Adulto Mayor
2026-04-19T09:05:38,2102004566,680,Monedero
2026-04-19T09:05:38,190831,510,Monedero
2026-04-19T09:05:40,2000128425,650,Monedero
2026-04-19T09:05:42,982550,650,Monedero
2026-04-19T09:05:48,312524641,230,Estudiante
2026-04-19T09:05:50,2000064655,630,Monedero
2026-04-19T09:05:54,312433411,170,Estudiante
2026-04-19T09:05:54,312685019,170,Estudiante
2026-04-19T09:05:56,58006269,330,Adulto Mayor
2026-04-19T09:06:04,1583469,850,Monedero
2026-04-19T09:06:05,2103002634,340,Adulto Mayor
2026-04-19T09:06:21,1116349,460,Monedero
2026-04-19T09:06:24,53049080,260,Adulto Mayor
2026-04-19T09:06:29,2040089065,630,Monedero
2026-04-19T09:06:50,637207,790,Monedero
2026-04-19T09:06:57,2000216593,850,Monedero
2026-04-19T09:07:00,54572904,850,Monedero
2026-04-19T09:07:22,1558965,420,Monedero
2026-04-19T09:07:44,2106006856,0,Discapacitado
2026-04-19T09:08:15,2000245403,850,Monedero
2026-04-19T09:08:15,2000198172,630,Monedero
2026-04-19T09:08:19,2000217860,850,Monedero
2026-04-19T09:08:26,58008794,430,Adulto Mayor
2026-04-19T09:08:30,2000014580,630,Monedero
2026-04-19T09:08:39,2040141263,850,Monedero
2026-04-19T09:08:40,2000099210,550,Monedero
2026-04-19T09:08:40,1544738,680,Monedero
2026-04-19T09:08:44,2040089901,630,Monedero
2026-04-19T09:08:47,1584880,630,Monedero
2026-04-19T09:08:52,54591063,540,Monedero
2026-04-19T09:08:52,56075410,230,Adulto Mayor
2026-04-19T09:08:53,312485440,180,Estudiante
2026-04-19T09:08:58,2000061920,440,Monedero
2026-04-19T09:09:11,54442757,850,Monedero
2026-04-19T09:10:09,2000192090,680,Monedero
2026-04-19T09:10:35,252511291,290,Estudiante
2026-04-19T09:10:37,312602686,220,Estudiante
2026-04-19T09:10:37,2000226073,880,Monedero
2026-04-19T09:10:40,2000212509,650,Monedero
2026-04-19T09:10:42,2000057241,650,Monedero
2026-04-19T09:10:48,2100006277,270,Adulto Mayor
2026-04-19T09:10:50,1433917,790,Monedero
2026-04-19T09:10:54,2000118628,790,Monedero
2026-04-19T09:10:56,2106006638,0,Discapacitado
2026-04-19T09:10:59,53043707,230,Adulto Mayor
2026-04-19T09:11:04,2106003663,0,Discapacitado
2026-04-19T09:11:04,53052339,0,Discapacitado
2026-04-19T09:11:08,766353,510,Monedero
2026-04-19T09:11:08,312389836,290,Estudiante
2026-04-19T09:11:09,2000010543,530,Monedero
2026-04-19T09:11:11,2000172463,650,Monedero
2026-04-19T09:11:15,1412438,880,Monedero
2026-04-19T09:11:15,54486179,650,Monedero
2026-04-19T09:11:16,53039840,510,Monedero
2026-04-19T09:11:19,2000053515,510,Monedero
2026-04-19T09:11:27,1283998,880,Monedero
2026-04-19T09:11:36,2000083514,450,Monedero
2026-04-19T09:11:53,54540003,850,Monedero
2026-04-19T09:11:54,54577590,850,Monedero
2026-04-19T09:11:56,2000035585,850,Monedero
2026-04-19T09:11:57,232256190,0,Estudiante
2026-04-19T09:11:57,2000004391,570,Monedero
2026-04-19T09:11:59,2000217745,570,Monedero
2026-04-19T09:12:02,2000206362,850,Monedero
2026-04-19T09:12:03,597533,850,Monedero
2026-04-19T09:12:03,1480854,570,Monedero
2026-04-19T09:12:04,312700078,190,Estudiante
2026-04-19T09:12:06,272057407,280,Estudiante
2026-04-19T09:12:06,1596482,850,Monedero
2026-04-19T09:12:07,54482051,880,Monedero
2026-04-19T09:12:08,56018011,850,Monedero
2026-04-19T09:12:09,2000185982,850,Monedero
2026-04-19T09:12:09,312636753,280,Estudiante
2026-04-19T09:12:10,312593122,280,Estudiante
2026-04-19T09:12:10,252372670,280,Estudiante
2026-04-19T09:12:10,312439554,290,Estudiante
2026-04-19T09:12:11,2000223962,570,Monedero
2026-04-19T09:12:13,2000185982,850,Monedero
2026-04-19T09:12:14,959227,570,Monedero
2026-04-19T09:12:14,1513673,850,Monedero
2026-04-19T09:12:15,312382717,280,Estudiante
2026-04-19T09:12:15,2000113057,570,Monedero
2026-04-19T09:12:16,730622,570,Monedero
2026-04-19T09:12:20,2000044989,570,Monedero
2026-04-19T09:12:20,1595471,880,Monedero
2026-04-19T09:12:21,653142,570,Monedero
2026-04-19T09:12:23,53042756,440,Adulto Mayor
2026-04-19T09:12:24,1275379,850,Monedero
2026-04-19T09:12:24,312485648,280,Estudiante
